year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2018,200,Ukraine,UKR,UKR,-,-,-,-,93248,31965,5,1500002,0,0,0,-,0
2019,200,Ukraine,UKR,UKR,-,-,-,-,59844,27991,0,734000,0,0,1680257,-,0
2020,200,Ukraine,UKR,UKR,-,-,-,-,35156,21426,0,734000,0,0,1620005,-,0
2021,200,Ukraine,UKR,UKR,-,-,-,-,27562,19426,0,854000,0,0,1424805,-,0
2022,200,Ukraine,UKR,UKR,-,-,-,-,5684177,34637,660000,5914000,2616000,0,545130,-,0
2023,200,Ukraine,UKR,UKR,-,-,-,-,5960362,33988,399050,3689000,1318680,0,988425,-,0
2024,200,Ukraine,UKR,UKR,-,-,-,-,5120036,44349,209064,3665000,782000,0,876727,-,0
