event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,notes,fatalities,PERIODO
2023-08-03,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 3 August 2023, dozens of lab technicians from schools around the country protested outside of the Education Ministry in Tel Aviv city, demanding higher wages and improved working conditions.",0,2023-Q3
2023-07-28,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 28 July 2023, a protest took place outside of President Herzog's private residence in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul, following the passage of the first major judicial overhaul law revoking the reasonableness standard earlier in the week.",0,2023-Q3
2023-07-29,2023,Protests,Protest with intervention,Protesters (Israel),Police Forces of Israel (2022-),Israel,Tel Aviv,"On 29 July 2023, dozens took part in three separate protest marches in Tel Aviv city following the main demonstration against the Netanyahu-led coalition's planned judicial overhaul. Several dozens blocked traffic at different points on the Ayalon Highway, presumably by standing or walking on the roads, before being dispersed by police forces. One protester was arrested. A man drove into a group of protesters, injuring one person. Police called the incident an accident after detaining and questioning the driver. Witnesses claim the driver rammed into other protesters, pulled out a knife, and threatened protesters before the documented part of the incident.",0,2023-Q3
2023-08-01,2023,Strategic developments,Change to group/activity,Police Forces of Israel (2022-),,Israel,Tel Aviv,"Security measures: On 1 August 2023, Israeli police forces imposed new rules on protesters near MKs' houses in the central district of the country. According to the restrictions, protesters must stay at least several hundred meters away from MKs' homes and can only protest on certain days and times throughout the day. Since protests against the proposed judicial reforms began over 30 weeks ago, demonstrations have frequently taken place outside of the homes of right-wing MKs. Coded at Tel Aviv.",0,2023-Q3
2023-08-01,2023,Protests,Protest with intervention,Protesters (Israel),Police Forces of Israel (2022-),Israel,Tel Aviv,"On 1 August 2023, anti-judicial overhaul activists protested outside of police headquarters in Tel Aviv city against the Netanyahu-led coalition's planned judicial reforms. The protest took place as prominent activists were being questioned by police inside. Police arrested three protesters due to a noise violation. An additional protester was arrested for allegedly attacking an officer. An officer was injured during the arrests.",0,2023-Q3
2023-08-13,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 13 August 2023, Black Flag Movement activists protested in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. Protesters were holding a 'farewell party' for Likud MK Gila Gamliel.",0,2023-Q3
2023-08-17,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 17 August 2023, about 100 right-wing Im Tirtzu activists protested outside of the house of the Chief Justice of the Supreme Court in Tel Aviv city in support of the Netanyahu-led coalition's judicial overhaul. Activists also came with boxes of bananas, accusing the court of turning Israel turning into a banana republic.",0,2023-Q3
2023-08-19,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,HaMerkaz,"On 19 August 2023, thousands protested in Netanya (Sharon, HaMerkaz) against the Netanyahu-led coalition's planned judicial overhaul. A former Labor Party MK and IDF major general spoke at the protest, in addition to a leader of the 'White Coats' doctors protest movement and a representative of the hi-tech protest movement.",0,2023-Q3
2023-08-05,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,HaMerkaz,"On 5 August 2023, a protest took place in Netanya (Sharon, HaMerkaz) against the Netanyahu-led coalition's planned judicial overhaul. A former Labor Party MK and interior minister spoke at the protest, in addition to a university law professor and representatives from the hi-tech protest movement.",0,2023-Q3
2023-08-10,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 10 August 2023, anti-judicial overhaul activists protested outside of the houses of several Likud MKs and ministers in Tel Aviv city during the nationwide 'Operation Conflict of Interest' led and organized by the Kaplan Forceand referring to the agreement prohibiting Prime Minister Benjamin Netanyahu from taking any action that could have an impact on his ongoing trial on graft charges. Protesters also briefly blocked the Ayalon Highway, presumably by standing or walking on the roads, before voluntarily dispersing.",0,2023-Q3
2023-08-21,2023,Protests,Protest with intervention,Protesters (Israel),Police Forces of Israel (2022-),Israel,Tel Aviv,"On 21 August 2023, about 200 to 300 Israelis of Ethiopian descent blocked traffic, presumably by standing or walking on the roads, and protested in Tel Aviv city against Israeli authorities' handling of a hit-and-run incident that killed an Ethiopian boy a few months ago. Police forces dispersed protesters. No violent incidents were reported during the protest.",0,2023-Q3
2023-08-06,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 6 August 2023, about 5,000 Israeli Arabs, in addition to Druze and Jewish supporters, marched in Tel Aviv city in protest against government inaction in combating the rising crime and violence in Arab communities. MKs from Hadash, Meretz, Labor, and Ra'am, also known as the Southern Branch of the Islamic Movement, took part in the protest march.",0,2023-Q3
2023-08-12,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,HaMerkaz,"On 12 August 2023, thousands protested in Netanya (Sharon, HaMerkaz) against the Netanyahu-led coalition's planned judicial overhaul. Among the speakers at the protest were a Yesh Atid MK, a former Meretz MK and retired IDF major general, a university law professor, a representative of the hi-tech protest, and a doctor.",0,2023-Q3
2023-08-10,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 10 August 2023, dozens of right-wing Im Tirtzu activists protested outside of the house of the Chief Justice of the Supreme Court in Tel Aviv city against the court's 'interference with fundamental laws' and in support of the judicial overhaul. Activists also came with boxes of bananas, accusing the court of turning Israel turning into a 'banana republic'.",0,2023-Q3
2023-08-16,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 16 August 2023, dozens protested in Jaffa (Tel Aviv) against the planned hours of operation for the new Tel Aviv light rail. Protesters called on Likud MK and Transportation Minister Miri Regev to allow the light rail to run on Shabbat.",0,2023-Q3
2023-08-23,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 23 August 2023, dozens of caretakers protested in Tel Aviv city, demanding a salary increase for counselors and caretakers who work with people with disabilities.",0,2023-Q3
2023-08-13,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 13 August 2023, right-wing Im Tirtzu activists protested in Tel Aviv city outside of business executive Ofra Strauss' house, after Strauss pulled her companies' ads from Channel 14 News.",0,2023-Q3
2023-08-05,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 5 August 2023, about 105,000 protested in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. Kaplan Force leader and Black Flag Movement founder Shikma Bressler spoke at the protest, in addition to the former director general of the Israeli finance and transportation ministries. Students, university law professors, and anti-occupation activists took part in the protest. The Kaplan Force led and organized this protest. Prior to the main protest, anti-overhaul activists protested outside of a restaurant where Likud MK Nir Barkat was dining.",0,2023-Q3
2023-08-18,2023,Protests,Protest with intervention,Protesters (Israel),Police Forces of Israel (2022-),Israel,Tel Aviv,"On 18 August 2023, hundreds protested outside of newly opened light rail stations in Tel Aviv city against the ruling coalition's decision to not run the light rail on Shabbat. Many of the protesters handcuffed themselves to the train cars at one of the stations. In response, police forces shut down the station for the day and arrested several protesters. Police forces also forcefully detained a journalist. The Kaplan Force helped organize the protest. Female activists from Building an Alternative and other women's rights groups took part in the protest.",0,2023-Q3
2023-08-12,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 12 August 2023, about 100,000 to 115,000 protested in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. The Kaplan Force led and organized the protest. A retired IDF general and deputy chief of the Mossad spoke at the protest, in addition to an Israeli Arab activist. Black Flag Movement founder and Kaplan Force protest leader Shikma Bressler also spoke at the protest. Yesh Atid chair and head of the opposition Yair Lapid was present at the protest. Students and Black Flag Movement activists took part in the protest.",0,2023-Q3
2023-08-23,2023,Riots,Violent demonstration,Rioters (Israel),Police Forces of Israel (2022-),Israel,Tel Aviv,"On 23 August 2023, hundreds blocked traffic and demonstrated on Ayalon Highway in Tel Aviv city against Israeli authorities' handling of a hit-and-run incident that killed an Ethiopian boy a few months ago. Demonstrators clashed with police forces and threw stones at them. One demonstrator stabbed a police officer. Four police officers were injured throughout the demonstration. Police used stun grenades and water cannons to disperse demonstrators. Police forces arrested ten demonstrators. The demonstration was led by members of Israel's Ethiopian community. Students also took part in the demonstration.",0,2023-Q3
2023-08-09,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 9 August 2023, right-wing Im Tirtzu activists protested outside of the house of the Chief Justice of the Supreme Court in Tel Aviv city in support of the Netanyahu-led coalition's judicial overhaul. Activists also came with boxes of bananas, accusing the court of turning Israel turning into a 'banana republic'.",0,2023-Q3
2023-08-09,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 9 August 2023, LGBTQ activists protested in Tel Aviv city outside of a conference that was attended by a prominent anti-LGBTQ rabbi.",0,2023-Q3
2023-08-19,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,HaMerkaz,"On 19 August 2023, dozens protested in Neurim (Sharon, HaMerkaz) against the Netanyahu-led coalition's planned judicial overhaul.",0,2023-Q3
2023-08-12,2023,Protests,Protest with intervention,Protesters (Israel),Police Forces of Israel (2022-),Israel,Tel Aviv,"On 12 August 2023, hundreds protested outside of Likud MK Amir Ohana's house in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. Protesters blocked traffic on a road near Ohana's house, presumably by standing or walking on the roads. A smoke grenade was thrown in the direction of police. Police labeled the protest illegal because protesters were too close to Ohana's house, contrary to the recent guidelines put in place by police that state protesters must gather at least 300 meters from MKs' homes. Police dispersed the protesters and arrested one for allegedly attacking an officer.",0,2023-Q3
2023-08-25,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 25 August 2023, activists handcuffed themselves to the train cars of the light rail in Tel Aviv city in protest against the decision to have the newly opened light rail not run on Shabbat.",0,2023-Q3
2023-08-19,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 19 August 2023, about 100,000 protested in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. Kaplan Force and Black Flag Movement protest leader Shikma Bressler spoke at the protest. A retired IDF naval officer also spoke at the protest. Students, Druze Israelis, health workers, army reservists, IDF veterans, Black Flag Movement activists, and female activists from Building an Alternative took part in the protest. Dozens also blocked traffic on Ayalon Highway on this day. The Kaplan Force led and organized the protest.",0,2023-Q3
2023-08-12,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Haifa,"On 12 August 2023, a protest took place in Hadera (Haifa) against the Netanyahu-led coalition's planned judicial overhaul.",0,2023-Q3
2023-08-26,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 26 August 2023, about 100,000 protested in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. Israeli Arabs took part in the protest to bring attention to the rising violence and homicide rates in Arab society. The mayor of the Israeli Arab city of Tira spoke at the protest, in addition to a representative of the Israeli Druze community. Kaplan Force and Black Flag Movement protest leader Shikma Bressler spoke at the protest. The Kaplan Force organized the protest.",0,2023-Q3
2023-08-30,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 30 August 2023, right-wing Im Tirtzu activists held a loud protest outside of the house of a prominent anti-judicial overhaul activist in Tel Aviv city. Protesters showed support for the Netanyahu-led coalition and the judicial overhaul. The anti-overhaul activist has been responsible for organizing many loud protests outside of MKs' houses around the country.",0,2023-Q3
2023-08-26,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,HaMerkaz,"On 26 August 2023, a protest took place in Netanya (Sharon, HaMerkaz) against the Netanyahu-led coalition's planned judicial overhaul. Army reservists, IDF veterans, and female activists from Building an Alternative took part in the protest.",0,2023-Q3
2023-08-26,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 26 August 2023, a protest took place in Kiryat Ono (Tel Aviv) against the Netanyahu-led coalition's planned judicial overhaul.",0,2023-Q3
2023-08-29,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 29 August 2023, dozens protested outside of the house of Otzma Yehudit Minister and MK Yitzhak Wasserlauf in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul.",0,2023-Q3
2023-09-01,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 1 September 2023, dozens blocked the tracks of the light rail in Jaffa (Tel Aviv) in protest against the government's decision to not run the newly opened light rail on Shabbat. Some protesters chained themselves to barricades around the tracks, while some sat on the track in tables and chairs. Protesters dispersed after about an hour and a half, seemingly without police intervention.",0,2023-Q3
2023-08-30,2023,Riots,Violent demonstration,Rioters (Israel),Police Forces of Israel (2022-),Israel,Tel Aviv,"On 30 August 2023, hundreds of Israelis of Ethiopian descent blocked traffic on Ayalon Highway in Tel Aviv city in demonstration against Israeli authorities' handling of a hit-and-run incident that killed an Ethiopian boy a few months ago. Demonstrators threw stones, firebombs, and molotov cocktails at police officers, who used mounted officers and stun grenades to disperse demonstrators. Six officers were injured during the clashes and a demonstrator was injured after being hit by a molotov cocktail that was thrown by another demonstrator. Police forces arrested four demonstrators.",0,2023-Q3
2023-09-02,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Haifa,"On 2 September 2023, hundreds protested in Hadera (Haifa) against the Netanyahu-led coalition's planned judicial overhaul. Druze activists took part in the protest.",0,2023-Q3
2023-09-04,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 4 September 2023, right-wing Im Tirtzu activists held a loud protest outside of the house of a prominent anti-judicial overhaul activist in Tel Aviv city. Protesters showed support for the Netanyahu-led coalition and the judicial overhaul. The anti-overhaul activist has been responsible for organizing many loud protests outside of MKs' houses around the country.",0,2023-Q3
2023-09-02,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 2 September 2023, about 105,000 protested in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. A former Justice Minister and Blue and White MK spoke at the protest, in addition to Kaplan Force protest leader and Black Flag Movement founder Shikma Bressler. Students, teachers, army reservists, and IDF veterans took part in the protest. The Kaplan Force organized the protest.",0,2023-Q3
2023-09-02,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,HaMerkaz,"On 2 September 2023, a protest took place in Netanya (Sharon, HaMerkaz) against the Netanyahu-led coalition's planned judicial overhaul. The head of the Israel Bar Association, a Yesh Atid MK, a university law professor, and a retired judge all spoke at the protest.",0,2023-Q3
2023-09-03,2023,Protests,Peaceful protest,Protesters (Israel),Protesters (Israel),Israel,Tel Aviv,"On 3 September 2023, dozens of students protested at the Herzliya Hebrew Gymnasium high school in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul, stating that they 'will not draft [to the IDF] until democracy is guaranteed to all.' A small group of right-wing Im Tirtzu activists held a counter-protest against the students refusing to draft into the IDF.",0,2023-Q3
2023-09-02,2023,Riots,Violent demonstration,Rioters (Israel),Police Forces of Israel (2022-),Israel,Tel Aviv,"On 2 September 2023, hundreds of Eritrean asylum seekers held an anti-regime demonstration near an event taking place at the Eritrean embassy in Tel Aviv city, leading to clashes with police forces and pro-regime Eritreans. At least 150 people were injured in the brawls that took place throughout the day, including 49 police officers. Police forces used stun grenades, tear gas, batons, mounted officers, sponge-tipped bullets, and live fire in attempts to disperse and control rioters. Rioters looted and vandalized local businesses, and smashed car windows. Rioters attacked officers and each other with stones, pieces of metal, and construction lumber. Police arrested at least 39 rioters.",0,2023-Q3
2023-09-02,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 2 September 2023, a protest took place in Mehlaf Alluf Sade (Tel Aviv) against the Netanyahu-led coalition's planned judicial overhaul.",0,2023-Q3
2023-09-09,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 9 September 2023, about 118,000 protested in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. A former head of the Shin Bet and the head of Israel's Bar Association both spoke at the protest. Kaplan Force protest leader and Black Flag Movement founder Shikma Bressler also spoke. Students and LGBTQ activists took part in the protest. The Kaplan Force organized the protest.",0,2023-Q3
2023-09-09,2023,Riots,Violent demonstration,Rioters (Israel),Police Forces of Israel (2022-),Israel,Tel Aviv,"On 9 September 2023, hundreds of anti-judicial overhaul activists demonstrated in Tel Aviv city outside of the homes of Likud MK Amir Ohana and Otzma Yehudit Minister Yitzhak Wasserlauf following the main demonstration in the city. LGBTQ activists took part in the demonstration outside of Ohana's home, which was organized by the Kaplan Force. Police declared both demonstrations illegal and forcefully dispersed demonstrators, leading to clashes. One demonstrator was arrested outside of Wasserlauf's residence for allegedly attacking an officer. About 20 then blocked traffic on Ayalon Highway, where a car rammed into and injured five demonstrators. Police detained the driver for questioning and released him the next day after concluding that the incident was an accident.",0,2023-Q3
2023-09-15,2023,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Israel),,Israel,Tel Aviv,"On 15 September 2023, an explosive device detonated in Yarkon Park in Tel Aviv city. No one was injured as a result of the explosion. Later in the day, Shin Bet security agents and other police forces arrested two Israeli Arab citizens. One of the arrested individuals implicated himself in the explosion. The incident remains under further investigation.",0,2023-Q3
2023-09-09,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,HaMerkaz,"On 9 September 2023, thousands protested in Netanya (Sharon, HaMerkaz) against the Netanyahu-led coalition's planned judicial overhaul. MKs from Yesh Atid, Yisrael Beytenu, and the Labor party all spoke at the protest. Additionally, a representative of the army reservist and veteran protest movement, and a representative of the student protest also spoke at the protest.",0,2023-Q3
2023-09-17,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 17 September 2023, thousands marched from Independence Hall to Kaplan Street in Tel Aviv city in protest against the Netanyahu-led coalition's planned judicial overhaul. Due to Rosh Hashana, no speeches took place. The Kaplan Force organized the protest.",0,2023-Q3
2023-09-18,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,HaMerkaz,"On 18 September 2023, hundreds of anti-judicial overhaul activists protested outside of Likud MK Eli Dallal's house in Netanya (Sharon, HaMerkaz), calling on him not to support the Netanyahu-led coalition's planned judicial overhaul. A representative of the Building an Alternative women's rights group spoke at the protest, in addition to a former MK in the Kulanu party.",0,2023-Q3
2023-09-19,2023,Riots,Violent demonstration,Rioters (Israel),Civilians (Israel),Israel,Tel Aviv,"On 19 September 2023, hundreds of demonstartors, including LGBTQ activists demonstrated in Tel Aviv city outside of a synagogue where a prominent religious zionist rabbi was speaking. The rabbi is known for his homophobic and sexist views. Demonstrators swarmed the rabbi after he left the synagogue, and allegedly spit on, pushed, and attempted to hit the rabbi before police forces intervened to block the demonstrators.",0,2023-Q3
2023-09-20,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 20 September 2023, over 100 protested outside of the US Embassy in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. The protest came as Prime Minister Netanyahu was set to meet US President Joe Biden in New York. Protesters called on Biden to 'help save Israel' and to 'not stand by as Israel's government works to dismantle Israeli democracy.' Some of the protesters blocked traffic, presumably by standing or walking on the roads. Students took part in the protest.",0,2023-Q3
2023-09-23,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 23 September 2023, about 100,000 protested in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. IDF veterans, army reservists, LGBTQ activists, and anti-occupation activists took part in the protest. A protest group of bereaved families also took part in the protest. Kaplan Force protest leader and Black Flag Movement founder Shikma Bressler spoke at the protest. The Kaplan Force led and organized the protest.",0,2023-Q3
2023-09-23,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 23 September 2023, about 1,000 protested outside of Likud MK Amir Ohana's house in Tel Aviv city following the main protest in the city against the Netanyahu-led coalition's planned judicial overhaul. LGBTQ activists were present at the protest.",0,2023-Q3
2023-09-23,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,HaMerkaz,"On 23 September 2023, about 8,000 protested in Netanya (Sharon, HaMerkaz) against the Netanyahu-led coalition's planned judicial overhaul. A Yesh Atid MK spoke at the protest. IDF veterans and anti-occupation activists took part in the protest.",0,2023-Q3
2023-09-23,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Haifa,"On 23 September 2023, about 300 protested in Hadera (Haifa) against the Netanyahu-led coalition's planned judicial overhaul.",0,2023-Q3
2023-09-24,2023,Protests,Protest with intervention,Protesters (Israel),Police Forces of Israel (2022-),Israel,Tel Aviv,"On 24 September 2023, hundreds protested at a public Yom Kippur prayer service in Tel Aviv city against the planned segregation of the service between men and women. Protesters yelled 'shame' at worshippers, removed the chairs that were set up for the service, and took down the temporary barrier between men and women. Heated verbal confrontations took place between protesters and some worshippers after most of the worshippers left. Police forces detained one protester after he dismantled the main stage of the prayer service. The segregated service was organized despite an order from the Tel Aviv municipality to not hold it.",0,2023-Q3
2023-09-25,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 25 September 2023, hundreds protested in at least three separate locations in Tel Aviv city against the planned gender-segregated Yom Kippur services set to take place in public spaces. Heated verbal confrontations took place at the planned site of a service in Dizengoff. Police forces nonviolently dispersed protesters at two of the locations.",0,2023-Q3
2023-09-25,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 25 September 2023, a protest took place at a public Yom Kippur prayer service in Jaffa (Tel Aviv) against the planned segregation of the service between men and women. Worshippers who planned to attend the public service went to a nearby synagogue instead. Protests took place around the country against gender-segregated services that were planned to take place in public spaces.",0,2023-Q3
2023-09-25,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 25 September 2023, about 30 protested at the site of a planned public Yom Kippur prayer service in Givatayim (Tel Aviv) against the planned segregation of the service between men and women. Due to the protesters, the service did not take place as planned. Protests took place around the country against gender-segregated services that were planned to take place in public places.",0,2023-Q3
2023-09-27,2023,Riots,Violent demonstration,Rioters (Israel),Police Forces of Israel (2022-),Israel,HaMerkaz,"On 27 September 2023, about 200 Israelis of Ethiopian descent blocked traffic on in Netanya (Sharon, HaMerkaz) in demonstration against Israeli authorities' handling of a hit-and-run incident that killed an Ethiopian boy several months ago. Police forces forcibly dispersed demonstrators who were blocking traffic, leading to clashes at the scene.",0,2023-Q3
2023-09-28,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 28 September 2023, hundreds attended a protest prayer service in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. A Labor party MK attended the protest event.",0,2023-Q3
2023-09-30,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 30 September 2023, about 85,000 protested in Tel Aviv city against the Netanyahu-led coalition's planned judicial overhaul. A former IDF deputy chief of staff spoke at the protest. Kaplan Force protest leader and Black Flag Movement founder Shikma Bressler also spoke at the protest. The Kaplan Force organzed and led the protest.",0,2023-Q3
2023-09-30,2023,Protests,Protest with intervention,Protesters (Israel),Police Forces of Israel (2022-),Israel,Tel Aviv,"On 30 September 2023, dozens blocked traffic on Ayalon Highway in Tel Aviv city in protest against the Netanyahu-led coalition's planned judicial overhaul. Protesters built a sukkah on the road and lit flares, while some also chained themselves to the sukkah. Police nonviolently dispersed the protesters after about 25 minutes and detained two protesters before releasing them later in the evening.",0,2023-Q3
2023-09-30,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,HaMerkaz,"On 30 September 2023, dozens protested in Neurim (Sharon, HaMerkaz) against the Netanyahu-led coalition's planned judicial overhaul.",0,2023-Q3
2023-10-03,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 3 October 2023, right-wing activists protested at Dizengoff Square in Tel Aviv city where prominent anti-overhaul activist Shikma Bressler was holding a meeting with local protest leaders. Heated verbal confrontation took place at the scene, before police stepped in to separate the two sides.",0,2023-Q4
2023-10-05,2023,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 5 October 2023, hundreds of Eritrean women asylum seekers protested in Tel Aviv city against Israeli police inability to control violent clashes among members of the Eritrean community, specifically between supporters and opponents of the current Eritrean regime. Two Eritreans have been killed in recent days during clashes.",0,2023-Q4
2023-10-05,2023,Protests,Peaceful protest,Protesters (Israel),Protesters (Israel),Israel,Tel Aviv,"On 5 October 2023, a few dozen Jewish worshippers held a gender-segregated Sukkot 'protest prayer service' in Tel Aviv city. Worshippers held the prayer service in protest against the disruption that took place at a Yom Kippur gender-segregated public prayer service the previous week. Counter-protesters interrupted the prayer service with loudspeakers and by chanting slogans against 'religious coercion.' One of the counter-protesters was documented 'bumping into' the prayer leader, a rabbi from the West Bank whose family was killed by a Palestinian earlier in the year. Heated confrontations between protesters and counter-protesters took place.",0,2023-Q4
2023-09-30,2023,Riots,Mob violence,Rioters (Israel),Rioters (Israel),Israel,HaMerkaz,"On 30 September 2023, brawls broke out in Netanya (Sharon, HaMerkaz) between groups of rioting Eritrean asylum seekers, presumably supporters and opponents of the Eritrean regime. One person was stabbed to death, while eight others were injured in the brawls. Police forces arrested four rioters and are investigating the incident.",1,2023-Q3
2023-09-29,2023,Riots,Mob violence,Rioters (Israel),Rioters (Israel),Israel,Tel Aviv,"On 29 September 2023, brawls broke out in Tel Aviv city between groups of rioting Eritrean asylum seekers, presumably supporters and opponents of the Eritrean regime. Ten Eritrean asylum seekers were injured during the brawls.",0,2023-Q3
2023-10-07,2023,Strategic developments,Change to group/activity,Government of Israel (2022-),,Israel,Tel Aviv,"Security measures: On 7 October 2023, the Israeli national security minister declared a state of national emergency after Hamas and PIJ militants infiltrated Israel killing 40 Israelis and holding over 500 civilians hostage, and after the missile barrage fired from Gaza targeting several Israeli cities. Coded to Tel Aviv with GP3.",0,2023-Q4
2023-10-07,2023,Explosions/Remote violence,Shelling/artillery/missile attack,Hamas Movement,,Israel,Tel Aviv,"On 7 October 2023, Hamas fired rockets at Givatayim (Tel Aviv). Direct hits were reported city. On 7 October, Hamas militants fired about 3,000 rockets from Gaza into Israel, according to the IDF. The exact number of direct hits and interceptions on 7 October remains unspecified.",0,2023-Q4
2020-01-11,2020,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 11 January 2020, about 200 people, including several Rabbis protested outside the home of Tel Aviv-Jaffa Mayor against the public transportation routes being run by the city on Shabbat.",0,2020-Q1
2020-01-15,2020,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 15 January 2020, Israeli students protested the Israeli educational minister in Rabin Square in Tel Aviv. Reason for the protest was not reported.",0,2020-Q1
2023-10-13,2023,Strategic developments,Disrupted weapons use,Military Forces of Israel (2022-),Hamas Movement,Israel,Tel Aviv,"Interception: On 13 October 2023, Hamas militants fired barrages of rockets toward Tel Aviv city and surrounding areas. Not all of the rockets hit populated areas, as many were presumably intercepted by the iron dome over the area of Tel Aviv or fell in open areas. Since the start of the war, Hamas militants have fired over 6,000 rockets at Israel.",0,2023-Q4
2020-02-01,2020,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 1 February 2020, about 1,000 Israeli left-wing activists, including Arab Israelis held a protest rally and march in Tel Aviv city, against the Deal of the Century peace agreement proposed by American president Donald Trump. MKs from Meretz and Hadash attended and spoke at the protest. The protest was organized by the Peace Now Movement and Standing Together.",0,2020-Q1
2020-01-06,2020,Strategic developments,Arrests,Military Forces of Israel (2009-2021),Civilians (Israel),Israel,Tel Aviv,"Arrests: On 6 January 2020, Israeli forces detained prominent Israeli activist Jonathan Pollack at his work (Haaretz newspaper) in Tel Aviv.",0,2020-Q1
2020-03-17,2020,Protests,Peaceful protest,Protesters (Israel),,Israel,Tel Aviv,"On 17 March 2020, dozens of activists from the Hadash (Jebah) demonstrated outside the Likud office in Tel Aviv against Netanyahu's exploitation of the coronavirus pandemic for his personal and political gains, as well as an attempt to eliminate the democratic space.",0,2020-Q1
