year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2018,185,Syrian Arab Rep.,SYR,SYR,-,-,-,-,6654374,139576,210946,6183920,0,0,8453,-,0
2019,185,Syrian Arab Rep.,SYR,SYR,-,-,-,-,6615249,118450,94981,6146994,477360,0,7612,-,0
2020,185,Syrian Arab Rep.,SYR,SYR,-,-,-,-,6702910,107085,38563,6701972,69454,0,7821,-,0
2021,185,Syrian Arab Rep.,SYR,SYR,-,-,-,-,6848865,139754,36486,6865308,74251,0,3132,-,0
2022,185,Syrian Arab Rep.,SYR,SYR,-,-,-,-,6559736,156616,51299,6780994,255093,0,3522,-,15209720
2023,185,Syrian Arab Rep.,SYR,SYR,-,-,-,-,6355788,182954,37552,7248188,155325,0,6626,-,16041461
2024,185,Syrian Arab Rep.,SYR,SYR,-,-,-,-,5952174,167334,512718,7408909,513896,0,3416,-,16471143
