event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,notes,fatalities,PERIODO
2018-04-21,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Family members of the victims of the Tehran-Yasuj plane crash two months earlier gathered in protest on Apr 21 in Tehran to protest that the bodies of the victims had not yet been found.,0,2018-Q2
2018-04-19,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Students and experts of the medical and laboratory science field staged a protest outside of the IRI Medical Council in Tehran on Apr 19 to protest the lack of work and low wages in their field.,0,2018-Q2
2018-04-18,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"People allegedly defrauded by the Caspian, Samen Al Hajj, and Afzal Toos Institutes staged a protest on Apr 18 in Tehran City.",0,2018-Q2
2018-04-17,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Students of Tarbiat Modares University staged a protest in Tehran on Apr 17 as part of an ongoing movement against the financial policies of the school and the unsuitable welfare of the students.,0,2018-Q2
2018-04-16,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Students of Tarbiat Modares University staged a protest in Tehran on Apr 16 against the financial policies of the school and the unsuitable welfare of the students.,0,2018-Q2
2018-04-15,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Students of Tarbiat Modares University staged a protest in Tehran on Apr 15 against the financial policies of the school and the unsuitable welfare of the students.,0,2018-Q2
2018-04-09,2018,Protests,Protest with intervention,Protesters (Iran),Police Forces of Iran (1989-),Iran,Tehran,"'Caspian Depositors' staged protests around the country on Apr 9 in Tehran, Ahvaz, Rasht, Kuhdasht, and Kerman against financial institutions due to their rising debt. In Tehran, some of the protesters were arrested.",0,2018-Q2
2018-04-09,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Engineers protested in front of the Parliament in Tehran City on Apr 9 against the controversial memo by the Minister of Roads and Urban Development.,0,2018-Q2
2018-04-08,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,A group of retired steel and mine workers staged a protest on Apr 8 in Tehran and Karaj Cities to demand legal medical services.,0,2018-Q2
2018-04-08,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,People who were allegedly defrauded by the Development Credit Institute of Alborz staged a protest on Apr 8 in Tehran City.,0,2018-Q2
2018-04-07,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Unemployed textile workers protested in front of the Parliament in Tehran City on Apr 7 against the delay in payments and retirement insurance.,0,2018-Q2
2018-03-06,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Workers of Tehran's 6th metro line (AHAB company) gathered and protested their unpaid salaries.,0,2018-Q1
2018-02-26,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Depositors of Alborz credit institute protested in Valiasr street in Tehran.,0,2018-Q1
2018-02-24,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"Workers of AHAB company, a contractor of Tehran's 6th metro line gathered in front of this company and protested their unpaid salaries",0,2018-Q1
2018-02-13,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"A group of part-time, full-time and contract teachers gathered in Tehran to protest their unpaid salaries.",0,2018-Q1
2018-02-08,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Shop owners of the Plasko building gathered in Tehran and protested their situation 1 year after the building is burnt and collapsed.,0,2018-Q1
2018-02-06,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Investors of Vali'asr cooperation gathered in front of its office in Tehran,0,2018-Q1
2018-01-27,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Workers of Tehran's Bus Unit gathered in front of Tehran's municipality and protested the delays in the delivery of their houses.,0,2018-Q1
2018-01-22,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,Some depositors of Arman Alboraz Iranian gathered in front of Behestan Rayan and requested payment of their money.,0,2018-Q1
2018-01-08,2018,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"Students and families of students detained in the recent protests have staged a sit-in outside the notorious Evin prison in Tehran, demanding the release of their friends and loved ones",0,2018-Q1
2018-01-04,2018,Riots,Violent demonstration,Rioters (Iran),Police Forces of Iran (1989-),Iran,Tehran,"In Tehran, in the streets of northern Kargar and Rustam, a major clash broke out between demonstrators and the riot police.",0,2018-Q1
2021-04-09,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Khuzestan,"On 9 April 2021, farmers protested in Ahvaz County (Khuzestan) over the closing off of the Bani Sadr Canal and disrupted the digging activity of heavy machinery undertaking the closing of the canal.",0,2021-Q2
2021-04-10,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Semnan,"On 10 April 2021, chicken farmers protested in front of the Semnan provincial governorate building in Semnan city (Semnan) over decisions by the provincial chicken regulatory headquarters.",0,2021-Q2
2021-04-12,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Kurdistan,"On 12 April 2021, municipal workers protested in front of the city council building in Serishabad (Kurdistan) over 5 months of unpaid wages and holiday bonuses.",0,2021-Q2
2021-04-09,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Fars,"On 9 April 2021, dentistry students protested in Shiraz city (Fars) over inaction by authorities in inoculating students with coronavirus vaccines.",0,2021-Q2
2021-04-15,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Isfahan,"On 15 April 2021, students, basijis and clerics protested outside the Natanz Nuclear Complex 30 km outside the town of Natanz (Isfahan) over a sabotage attack conducted days before against the facility, calling for increased vigilance around Iran's nuclear sites, the dismissal of International Atomic Energy Agency inspectors, and the cessation of commitments and negotiations around the 2015 JCPOA nuclear deal.",0,2021-Q2
2021-04-13,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"On 13 April 2021, teachers protested in front of the Court of Administrative Justice building in Tehran - District 5 (Tehran) over an unspecified decision taken by the court affecting their employment.",0,2021-Q2
2021-04-14,2021,Riots,Violent demonstration,Rioters (Iran),Police Forces of Iran (1989-),Iran,Kermanshah,"On 14 April 2021, local residents, including farmers and pastoralists, gathered in the vicinity of Deh e Kabud village (Kermanshah) attempting to prevent the land for manganese extraction. Police special units then attacked and beat the residents, some of whom were seen to throw rocks at the police in response.",0,2021-Q2
2021-04-10,2021,Battles,Armed clash,Unidentified Tribal Militia (Iran),Unidentified Tribal Militia (Iran),Iran,Kohgiluyeh and Boyer-Ahmad,"On 10 April 2021, an inter-tribal clash broke out in Charam city (Kohgiluyeh and Boyer-Ahmad) after a car went off road and overturned for unknown reasons following a wedding celebration. 2 people were shot and killed in the ensuing clash between those present at the scene and houses of the reported killers' relatives were set on fire.",2,2021-Q2
2021-04-15,2021,Battles,Armed clash,Unidentified Armed Group (Iran),Police Forces of Iran (1989-) Islamic Republic of Iran Border Guard Command,Iran,Sistan and Baluchestan,"On 15 April 2021, 2 Iranian border guards were killed in the border region of Saravan County (Sistan and Baluchestan) by unidentified armed actors.",2,2021-Q2
2021-04-11,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Mazandaran,"On 11 April 2021, retirees and pensioners protested in front of the Social Security Organization of Iran building in Behshahr city (Mazandaran) over several demands including further pension adjustment and equalization measures, increased pension payments, elimination of supplementary insurance issues, financial consideration for retirees employed in high risk jobs, and the payment of end of year bonuses.",0,2021-Q2
2021-04-14,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Isfahan,"On 14 April 2021, retirees and pensioners protested in front of the Social Security Organization of Iran building in Isfahan city (Isfahan) over several demands including further pension adjustment and equalization measures, increased pension payments, elimination of supplementary insurance issues, financial consideration for retirees employed in high risk jobs, and the payment of end of year bonuses.",0,2021-Q2
2021-04-14,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"On 14 April 2021, retirees and pensioners protested in front of the main Social Security Organization of Iran building in Tehran - District 2 (Tehran) over several demands including further pension adjustment and equalization measures, increased pension payments, elimination of supplementary insurance issues, financial consideration for retirees employed in high risk jobs, and the payment of end of year bonuses.",0,2021-Q2
2021-04-14,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Ardabil,"On 14 April 2021, retirees and pensioners protested in front of the Social Security Organization of Iran building in Ardabil city (Ardabil over several demands including further pension adjustment and equalization measures, increased pension payments, elimination of supplementary insurance issues, financial consideration for retirees employed in high risk jobs, and the payment of end of year bonuses.",0,2021-Q2
2021-04-12,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Chaharmahal and Bakhtiari,"On 12 April 2021, provincial residents protested in front of the Regional Water Authority building Shahr e Kord (Chaharmahal and Bakhtiari) over what they perceived as the likely issuing of a counterfeit environmental permit to transfer water out of the province.",0,2021-Q2
2021-04-15,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,West Azerbaijan,"On 15 April 2021, local residents and council members protested in Yolqun Aghaj village (West Azerbaijan) over the destruction of historical monuments, pastures, as well as residential and resort areas in the region.",0,2021-Q2
2021-04-10,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Hamadan,"On 10 April 2021, dentistry students protested in Hamadan city (Hamadan) over continued activity at the university during a renewed period of coronavirus outbreak, as well as the inaction of authorities in allocating vaccines for students.",0,2021-Q2
2021-04-14,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Gilan,"On 14 April 2021, retirees and pensioners protested in front of the Social Security Organization of Iran building in Rasht city (Gilan) over several demands including further pension adjustment and equalization measures, increased pension payments, elimination of supplementary insurance issues, financial consideration for retirees employed in high risk jobs, and the payment of end of year bonuses.",0,2021-Q2
2021-04-15,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Khuzestan,"On 15 April 2021, local residents protested in the Meydavud District (Khuzestan) over the dumping of trash from nearby Bagh e Malek city in the area by standing in the road to block access to the landfill. Coded at district capital Meydavud e Sofla.",0,2021-Q2
2021-04-10,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Kerman,"On 10 April 2021, local residents protested in the central district of Sirjan County (Kerman) over the state of water in the region.",0,2021-Q2
2021-04-12,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,North Khorasan,"On 12 April 2021, municipal recycling workers protested in front of the county administrative building in Bojnurd city (North Khorasan) over their unchanged job situation and employment uncertainty.",0,2021-Q2
2021-04-16,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Isfahan,"On 16 April 2021, farmers protested in Isfahan County (Isfahan) over their perceived lack of water usage rights.",0,2021-Q2
2021-04-11,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"On 11 April 2021, dentistry students protested at the Shahid Beheshti University in Tehran - District 1 (Tehran) over the perceived lack of prioritization by authorities in vaccinating students against coronavirus.",0,2021-Q2
2021-04-11,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Kerman,"On 11 April 2021, residents protested in the central district of Sirjan County (Kerman) over water pollution stemming from the nearby Takht e Gonbad copper mine.",0,2021-Q2
2021-04-15,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Golestan,"On 15 April 2021, residents protested in Ziarat village (Golestan) over permanent water cuts and drinking water shortages.",0,2021-Q2
2021-04-16,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Isfahan,"On 16 April 2021, students from Qom, Tehran and Isfahan provinces protested outside the Natanz Nuclear Complex 30 km outside the town of Natanz (Isfahan) over a sabotage attack conducted days before against the facility, calling for increased vigilance around Iran's nuclear sites, the dismissal of International Atomic Energy Agency inspectors, and the cessation of commitments and negotiations around the 2015 JCPOA nuclear deal.",0,2021-Q2
2021-04-04,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Zanjan,"Around 4 April 2021 (as reported), workers of the Iran Transfo company protested in front of their workplace in Zanjan city over various grievances including company management issues, and the non-implementation of a job classification plan, as well as the expulsion of coworkers who had additionally protested over the hiring of unskilled labor. The protests were reported as having continued for around 10 days.",0,2021-Q2
2021-04-25,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Qazvin,"On 25 April 2021, Goldiran Industries workers protested in front of their workplace at Caspian Industrial Town (Qazvin) over low wages and benefits combined with high working hours.",0,2021-Q2
2021-04-25,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Bushehr,"On 25 April 2021, shopkeepers of the Mellat, Liyan, and Jam shopping centers protested in Bandar e Bushehr (Bushehr) over the closure of their shops as part of coronavirus restrictions.",0,2021-Q2
2021-04-25,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Chaharmahal and Bakhtiari,"On 25 April 2021, shopkeepers and various tradespeople protested in front of the Chaharmahal and Bakhtiari provincial governorate building in Shahr e Kord city (Chaharmahal and Bakhtiari) over the closure of their businesses as part of coronavirus restrictions and the resulting economic hardship.",0,2021-Q2
2021-04-26,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Khuzestan,"On 26 April 2021, service and maintenance workers of the Khuzestan Ports and Maritime Administration water and ventilation facilities protested in front of the county administrative building in Bandar e Mahshahr (Khuzestan) over poor working conditions, lack of job security, and the perceived harassment of 2 of their dismissed coworkers.",0,2021-Q2
2021-04-27,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Chaharmahal and Bakhtiari,"On 27 April 2021, defrauded customers of jewelry stores protested in front of the Chaharmahal and Bakhtiari provincial governorate building in Shahr e Kord city (Chaharmahal and Bakhtiari). The reasons for the protest were not reported.",0,2021-Q2
2021-04-28,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Khuzestan,"On 28 April 2021, water infrastructure workers and personnel protested in front of the Water and Wastewater administration building in Izeh city (Khuzestan) over unpaid wages and other unspecified demands.",0,2021-Q2
2021-04-30,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Kohgiluyeh and Boyer-Ahmad,"On 30 April 2021, Yasuj Sugar Factory workers and shareholders protested in front of the Bank Tejarat management building in Yasuj city (Kohgiluyeh and Boyer Ahmad) over uncertainties regarding their unpaid wage claims and the determination of the factory's future. A 'confrontation' was reported with bank security forces but it is not clear whether this involved a physical intervention.",0,2021-Q2
2021-04-30,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Razavi Khorasan,"On 30 April 2021, residents protested in front of the Ministry of Foreign Affairs representation building in Mashhad city (Razavi Khorasan) over leaked comments by the Iranian Foreign Minister critical of the late Qassem Soleimani and the influence of the IRGC in Iranian diplomacy.",0,2021-Q2
2021-04-27,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Kerman,"On 27 April 2021, residents protested in front of the Ministry of Foreign Affairs representation building in Kerman city (Kerman) over leaked comments by the Iranian Foreign Minister critical of the late Qassem Soleimani and the influence of the IRGC in Iranian diplomacy.",0,2021-Q2
2021-04-28,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,East Azerbaijan,"On 28 April 2021, local residents protested in the area of Kuhnab village (East Azerbaijan) over environmental degradations they blamed on a nearby mine by physically standing in and blocking the mine access road, preventing the miners from entering.",0,2021-Q2
2021-04-24,2021,Riots,Mob violence,Rioters (Iran),Rioters (Iran),Iran,Hamadan,"On 24 April 2021, local residents clashed with a group of nomadic tribesmen in Asadabad County (Hamadan) after 3 local youths attempted to prevent the nomads from grazing their herds in the local pastures. 7 people were reported injured in the clash.",0,2021-Q2
2021-04-26,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Isfahan,"On 26 April 2021, students protested in front of the local municipal building in Isfahan city (Isfahan) over recent instances of municipal and government officials illicitly receiving coronavirus vaccines before their official turn, including the mayor of Isfahan.",0,2021-Q2
2021-04-24,2021,Battles,Armed clash,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,Unidentified Armed Group (Iran),Iran,Sistan and Baluchestan,"On 24 April 2021, Islamic Revolutionary Guard Corps forces engaged with an unidentified armed group in Sistan and Baluchestan Province, killing 3 of them and seizing several weapons. Coded at provincial capital Zahedan (Sistan and Baluchestan).",3,2021-Q2
2021-04-29,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Isfahan,"On 29 April 2021, residents protested in front of the district administrative building in Meymeh city (Isfahan) over the transfer of fresh water from the area for industrial consumption.",0,2021-Q2
2021-04-24,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Fars,"On 24 April 2021, doctors protested in front of the Shiraz University of Medical Science in Shiraz city (Fars) over the perceived trampling of their rights.",0,2021-Q2
2021-04-28,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Gilan,"Around 28 April 2021 (as reported), investors in the Adineh Commercial Complex protested in Rasht city (Gilan) over delays in the complex's construction.",0,2021-Q2
2021-04-24,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Hormozgan,"On 24 April 2021, 30 wives of municipal workers protested in front of the Hormozgan provincial governorate building in Bandar Abbas (Hormozgan) over 4 months of wages and insurance premiums unpaid to their husbands.",0,2021-Q2
2021-04-24,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Isfahan,"On 24 April 2021, families of local farmers protested in Isfahan County (Isfahan) over perceived lack of water rights and access to Zayandeh Rud river water resources.",0,2021-Q2
2021-04-24,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Razavi Khorasan,"On 24 April 2021, members of workers' guilds protested in front of the bazaar in Nishabur city (Razavi Khorasan) over the closure of some guilds due to coronavirus restrictions.",0,2021-Q2
2021-04-25,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"On 25 April 2021, defrauded investors in the Andisheh Iranian Cooperative protested in front of the office of the Attorney General of Iran in Tehran - District 12 (Tehran) over 9 years of pursuing their rights.",0,2021-Q2
2021-04-25,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Kerman,"On 25 April 2021, residents from nearby villages protested in front of the county administrative building in Rafsanjan city (Kerman) over several years of lack of access to potable water in their villages, as well as lack of access to water in general.",0,2021-Q2
2021-04-28,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Razavi Khorasan,"On 28 April 2021, defrauded pre-purchasers of Coupe model cars from the Shahr Khodro and Rigan Khodro companies protested in front of the Industry, Mine and Trade Organization building in Mashhad city (Razavi Khorasan) over official disregard and inattention to the fraud committed by these companies against them.",0,2021-Q2
2021-04-24,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"On 24 April 2021, stockholders protested in the vicinity of the Tehran Stock Exchange in Tehran - District 2 (Tehran) over the depreciated value of their stocks. It was reported they originally intended to protest in front of the Stock Exchange building but were prevented from doing so by local agents.",0,2021-Q2
2021-04-27,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Khuzestan,"On 27 April 2021, contract rental drivers employed at the Miankuh Gas Transfer Operation protested at their workplace in Omidiyeh County (Khuzestan) over perceived low wages and inadequate work benefits.",0,2021-Q2
2021-04-28,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,West Azerbaijan,"On 28 April 2021, taxi drivers protested in front of the county administrative building in Naqadeh city (West Azerbaijan) over continued lack of confirmation regarding increased fare rates.",0,2021-Q2
2021-04-30,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,West Azerbaijan,"On 30 April 2021, private sector bus drivers protested in front of the local municipal building in Orumiyeh city (West Azerbaijan). The reason for the protest was not specified but likely related to unpaid wage arrears and ticket subsidies.",0,2021-Q2
2021-04-24,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Kurdistan,"On 24 April 2021, doctors protested in front of the Sanandaj University of Medical Science in Shiraz city (Fars) over the perceived trampling of their rights.",0,2021-Q2
2021-04-24,2021,Protests,Protest with intervention,Protesters (Iran),Police Forces of Iran (1989-),Iran,Razavi Khorasan,"On 24 April 2021, doctors protested in Mashhad city (Razavi Khorasan) for reasons that were not specified. Police reportedly intervened [presumable by force] shortly after to disperse the protest.",0,2021-Q2
2021-04-26,2021,Battles,Armed clash,Unidentified Tribal Militia (Iran),Unidentified Tribal Militia (Iran),Iran,Khuzestan,"On 26 April 2021, a tribal conflict erupted into an armed clash in Abadan city. No fatalities were reported and 5 of the perpetrators were arrested the following day and weapons were seized. The reason for the tribal conflict was not reported.",0,2021-Q2
2021-04-27,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Kerman,"On 27 April 2021, engineers employed as inspectors by the Ministry of Agriculture Jihad protested in front of the Kerman provincial governorate building in Kerman city (Kerman) calling for their employment to be definitively confirmed.",0,2021-Q2
2021-04-28,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Kerman,"On 28 April 2021, workers protested in Sirjan County (Kerman) over the transfer of a mine in the region to Chinese hands and the resulting unemployment of its Iranian workers.",0,2021-Q2
2021-04-29,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"On 29 April 2021, people protested in front of the Ministry of Foreign Affairs in Tehran - District 12 (Tehran) over leaked comments by the Iranian Foreign Minister critical of the late Qassem Soleimani and the influence of the IRGC in Iranian diplomacy.",0,2021-Q2
2021-04-30,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Qom,"On 30 April 2021, seminarians protested in Qom city (Qom) against the president of Iran.",0,2021-Q2
2021-04-21,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Zanjan,"Around 21 April 2021 (week of), bakers protested in front of the Zanjan provincial governorate building in Zanjan city (Zanjan) calling for a reduction in flour transportation prices.",0,2021-Q2
2021-05-03,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,West Azerbaijan,"On 3 May 2021, farmers protested in Fesenduz village (West Azerbaijan) over 1 month without water access.",0,2021-Q2
2021-05-05,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Fars,"On 5 May 2021, chicken farmers protested in front of the Fars provincial governorate building in Shiraz city (Fars) over set prices for live chickens and shrinking of the local poultry industry in general.",0,2021-Q2
2021-05-01,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Hormozgan,"On 1 May 2021, green space workers protested in front of the Hormozgan provincial governorate building in Bandar Abbas city (Hormozgan) over unreceived and stagnant wages.",0,2021-Q2
2021-05-03,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Yazd,"On 3 May 2021, 9th and 12th grade students protested in Yazd city (Yazd) over the holding of in-person exams during the coronavirus pandemic.",0,2021-Q2
2021-05-01,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Isfahan,"On 1 May 2021, 9th and 12th grade students protested in front of the education administration building in Isfahan city (Isfahan) over the holding of in-person exams during the coronavirus pandemic.",0,2021-Q2
2021-05-06,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,North Khorasan,"On 6 May 2021, educators protested in front of the education administration building in Bojnurd city (North Khorasan) over the violent treatment of students protesting the holding of in-person exams by police.",0,2021-Q2
2021-05-03,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"On 3 May 2021, defrauded depositors in the NAJA Housing Cooperative Foundation protested in front of the foundation building in Tehran - District 2 (Tehran) over the non-delivery of their property.",0,2021-Q2
2021-05-03,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,West Azerbaijan,"On 3 May 2021, pre-purchasers of IRGC and Iranian Police housing cooperative lands protested in front of the cooperative company building in Naqadeh city (West Azerbaijan) over non-delivery of their purchased property after 12 years.",0,2021-Q2
2021-05-03,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"On 3 May 2021, purchasers of land from the Talayedaran e Zarrin Isar company protested in front of the judiciary building in Damavand city (Tehran) over the non-delivery of their purchased property.",0,2021-Q2
2021-05-07,2021,Battles,Armed clash,Military Forces of Iran (1989-) Basij Force,Unidentified Armed Group (Iran),Iran,Sistan and Baluchestan,"On 7 May 2021, 2 members of the Basij forces were killed in an armed clash with unidentified armed combatants in Hichan village (Sistan and Baluchestan).",2,2021-Q2
2021-05-03,2021,Battles,Armed clash,Police Forces of Iran (1989-) Islamic Republic of Iran Border Guard Command,Unidentified Armed Group (Iran),Iran,Kurdistan,"On 3 May 2021, Iranian border guards clashed with unidentified armed combatants in the border region of Marivan County (Kurdistan). 1 border guard was killed and an unknown number of armed combatants also potentially killed.",1,2021-Q2
2021-05-05,2021,Explosions/Remote violence,Remote explosive/landmine/IED,Anonymous Sarmachars of Baluchestan,Military Forces of Iran (1989-) Islamic Revolutionary Guard Corps,Iran,Sistan and Baluchestan,"On 5 May 2021, an explosive device exploded at an Islamic Revolutionary Guard Corps base in Nikshahr County (Sistan and Baluchestan). No fatalities were reported. A group calling itself the Anonymous Sarmachars of Baluchestan claimed responsibility for the attack.",0,2021-Q2
2021-05-07,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Sistan and Baluchestan,"Around 7 May 2021 (as reported), Ministry of Education employment test takers protested in front of the education general administration building in Zahedan city (Sistan and Baluchestan) over continued uncertainty regarding their employment situations.",0,2021-Q2
2021-05-05,2021,Battles,Armed clash,Anonymous Sarmachars of Baluchestan,Police Forces of Iran (1989-),Iran,Sistan and Baluchestan,"On 5 May 2021, armed assailants ambushed, opened fire on, and killed the head of the county anti-narcotics police off a side road in Zehak County (Sistan and Baluchestan). A group called the Anonymous Sarmachars of Baluchestan claimed responsibility for the attack.",1,2021-Q2
2021-05-02,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Ardabil,"On 2 May 2021, women protested by physically standing on and blocking the road at Naqdi ye Olya village (Ardabil) over their lack of access to drinking water.",0,2021-Q2
2021-04-25,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Qazvin,"On 25 April 2021, retirees and pensioners protested in front of the Social Security Organization of Iran building in Qazvin city (Qazvin) over several demands including further pension adjustment and equalization measures, increased pension payments, elimination of supplementary insurance issues, financial consideration for retirees employed in high risk jobs, and the payment of end of year bonuses.",0,2021-Q2
2021-05-01,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Chaharmahal and Bakhtiari,"On 1 May 2021, shopkeepers and bazar merchants protested in Shahr e Kord city (Chaharmahal and Bakhtiari) over the closure of their shops due to coronavirus restrictions.",0,2021-Q2
2021-05-06,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Razavi Khorasan,"On 6 May 2021, 9th and 12th grade students protested with their families in Mashhad city (Razavi Khorasan) over the holding of in-person exams during the coronavirus pandemic.",0,2021-Q2
2021-05-01,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Chaharmahal and Bakhtiari,"On 1 May 2021, residents of Bagh e Behzad and Sileh villages protested in front of the county administrative building in Aluni city (Chaharmahal and Bakhtiari) over the issuing of a permit for a crusher machine to operate in the Kuh e Sorkh natural area.",0,2021-Q2
2021-05-05,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Isfahan,"On 5 May 2021, 9th and 12th grade students protested in front of the education administration building in Isfahan city (Isfahan) over the holding of in-person exams during the coronavirus pandemic.",0,2021-Q2
2021-05-05,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Isfahan,"On 5 May 2021, 9th and 12th grade students protested in front of the education administration building in Golpayegan city (Isfahan) over the holding of in-person exams during the coronavirus pandemic.",0,2021-Q2
2021-05-03,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Isfahan,"On 3 May 2021, 9th and 12th grade students protested in Najafabad city (Isfahan) over the holding of in-person exams during the coronavirus pandemic.",0,2021-Q2
2021-05-06,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Lorestan,"On 6 May 2021, 9th and 12th grade students protested in Khorramabad city (Lorestan) over the holding of in-person exams during the coronavirus pandemic.",0,2021-Q2
2021-05-06,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,East Azerbaijan,"On 6 May 2021, residents protested by standing in and physically blocking the road to Zamharir village (East Azerbaijan) over the perceived pillaging of regional mines.",0,2021-Q2
2021-05-06,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Hormozgan,"On 6 May 2021, 9th and 12th grade students protested in front of the education administration building in Bandar Abbas city (Hormozgan) over the holding of in-person exams during the coronavirus pandemic.",0,2021-Q2
2021-05-03,2021,Protests,Peaceful protest,Protesters (Iran),,Iran,Tehran,"On 3 May 2021, 9th and 12th grade students protested in Shahriar city (Tehran) over the holding of in-person exams during the coronavirus pandemic.",0,2021-Q2
