event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,notes,fatalities,PERIODO
2020-07-25,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Sverdlovsk,"On 25 July 2020, police detained at least 7 people who took part in an unauthorized protest in Yekaterinburg against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-19,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Jewish Autonomous Oblast,"On 19 July 2020, over 200 people took part in a protest in Birobidzhan in support of the LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-25,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 25 July 2020, up to 85000 people took part in a protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-18,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Nizhny Novgorod,"On 18 July 2020, at least 6 people took part in a series of coordinated one-person protests in Nizhny Novgorod against the expansion of construction into the city's park zone.",0,2020-Q3
2020-07-25,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Republic of Sakha,"On 25 July 2020, several dozen people took part in a protest in Yakutsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-18,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Novosibirsk,"On 18 July 2020, several dozen people took part in a protest in Novosibirsk in support of the LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-22,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Chelyabinsk,"On 22 July 2020, at least 3 activists, including Other Russia members, took part in a series of coordinated one-person protests in Chelyabinsk calling for the release of several previously detained Other Russia members.",0,2020-Q3
2020-07-19,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Perm,"On 19 July 2020, about 20 people took part in a protest in Perm in support of the LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated. Police detained at least 12 protesters, including some Other Russia members.",0,2020-Q3
2020-07-25,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Sakhalin,"On 25 July 2020, about 50 people took part in a protest in Yuzhno-Sakhalinsk against the appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated. Police detained 8 protesters.",0,2020-Q3
2020-07-19,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Irkutsk,"On 19 July 2020, several dozen people took part in an unauthorized protest in Irkutsk in support of the LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-25,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Krasnoyarsk,"On 25 July 2020, about 40 people took part in a protest in Krasnoyarsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-25,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Zabaykalskiy,"On 25 July 2020, people took part in a protest in Chita against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-25,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Novosibirsk,"On 25 July 2020, about 20 people took part in a protest in Novosibirsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-18,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Tomsk,"On 18 July 2020, several dozen people took part in a protest in Tomsk in support of the LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-19,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Tomsk,"On 19 July 2020, several dozen people took part in a protest in Tomsk in support of the LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-25,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Tomsk,"On 25 July 2020, at least 16 people took part in a protest in Tomsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-24,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 24 July 2020, hundreds of people took part in a protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005. His supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-27,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Ulyanovsk,"On 27 July 2020, police detained at least 3 cheated housing interest holders as they protested demanding the authorities assist them with securing the construction of their housing in Ulyanovsk.",0,2020-Q3
2020-08-01,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Altai,"On 1 August 2020, about 100 people took part in a protest in Barnaul against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated. Police detained at least 1 protester.",0,2020-Q3
2020-08-01,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Chelyabinsk,"On 1 August 2020, police detained 3 people who were taking part in a series of coordinated one-person protests in Chelyabinsk against the appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated. In total, about 100 people, including members of Open Russia, took part in the protest.",0,2020-Q3
2020-08-01,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Novosibirsk,"On 1 August 2020, at least 140 people took part in a protest in Novosibirsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-01,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Primorskiy,"On 1 August 2020, an unspecified number of people took part in an unauthorized protest in Spassk-Dalny against the appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated. Police detained at least 2 protesters.",0,2020-Q3
2020-07-30,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Zabaykalskiy,"On 30 July 2020, an unspecified number of people took part in a protest in Chita, calling for the release of a local activist who organized protests against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. The activist was arrested last week.",0,2020-Q3
2020-08-01,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Zabaykalskiy,"On 1 August 2020, about 20 people took part in a protest in Chita, calling for the release of a local activist who organized protests against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. The activist was arrested last week.",0,2020-Q3
2020-07-31,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Zabaykalskiy,"On 31 July 2020, an unspecified number of people took part in a protest in Chita, calling for the release of a local activist who organized protests against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. The activist was arrested last week.",0,2020-Q3
2020-07-31,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Khabarovsk,"On 31 July 2020, an unspecified number of people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated. Police detained at least 2 protesters.",0,2020-Q3
2020-08-01,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Irkutsk,"On 1 August 2020, about 170 people took part in a protest in Irkutsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-25,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Khanty-Mansi,"On 25 July 2020, about 15 people took part in an unauthorized protest in Surgut against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated. Police detained 2 protesters.",0,2020-Q3
2020-07-30,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Zabaykalskiy,"On 30 July 2020, at least 4 KPRF members took part in a series of coordinated one-person protests in Chita against the socio-economic policies of the current government, as well as the constitutional referendum and the increase of retirement of age.",0,2020-Q3
2020-08-01,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Republic of Tatarstan,"On 1 August 2020, an unspecified number of people took part in a protest in Kazan against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated. Police detained at least 6 protesters.",0,2020-Q3
2020-07-28,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Republic of Karelia,"On 28 July 2020, about 150 people took part in a protest in Sortavala calling for direct elections of mayors.",0,2020-Q3
2020-08-01,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Sverdlovsk,"On 1 August 2020, about 100 people took part in a protest in Yekaterinburg against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated. Police detained at least 2 protesters.",0,2020-Q3
2020-07-25,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Orenburg,"On 25 July 2020, about 7 people took part in an unauthorized protest in Buzuluk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-01,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Chelyabinsk,"On 1 August 2020, about 10 people, including Left Front members, took part in an unauthorized protest in Miass against the constitutional referendum and the appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated. Police detained at least 1 LF protester.",0,2020-Q3
2020-08-01,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Krasnoyarsk,"On 1 August 2020, dozens of people took part in a protest in Krasnoyarsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-29,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Khabarovsk,"On 29 July 2020, police detained 3 people who took part in an unauthorized protest in Komsomolsk-on-Amur against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-01,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Sakhalin,"On 1 August 2020, over 70 people took part in an unauthorized protest in Yuzhno-Sakhalinsk against the appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-01,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 1 August 2020, between 3500 and 50.000 people took part in an unauthorized protest in Khabarovsk against the appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-31,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Republic of Altai,"On 31 July 2020, at least 3 people took part in a series of coordinated one-person protests in Gorno-Altaysk against the appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-01,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Republic of Buryatia,"On 1 August 2020, an unspecified number of people took part in an unauthorized protest in Ulan-Ude against the appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-26,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 26 July 2020, about 400 people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-01,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 1 August 2020, hundreds of people took part in an unauthorized protest in Komsomolsk-on-Amur against the appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-28,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 28 July 2020, an unspecified number of people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-30,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 30 July 2020, several hundred people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-29,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 29 July 2020, several hundred people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-07-27,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 27 July 2020, several hundred people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-08,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Krasnoyarsk,"On 8 August 2020, about 100 people took part in an unauthorized protest in Krasnoyarsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated. Police detained at least 4 people.",0,2020-Q3
2020-08-08,2020,Protests,Protest with intervention,Protesters (Russia),Police Forces of Russia (2000-),Russia,Novosibirsk,"On 8 August 2020, about 100 people took part in an unauthorized protest in Novosibirsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated. Police detained at least 3 people.",0,2020-Q3
2020-08-15,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Tyumen,"On 15 August 2020, about 100 people took part in an unauthorized protest in Tyumen in support of Khabarovsk Krai and Belarusian protesters.",0,2020-Q3
2020-09-04,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 4 September 2020, several dozen people took part in an unauthorized protest in Khabarovsk in support of jailed LDPR governor Sergei Furgal, calling for Vladimir Putin's resignation.",0,2020-Q3
2020-08-15,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Arkhangelsk,"On 15 August 2020, over 70 people took part in an unauthorized protest in Arkhangelsk in support of Khabarovsk Krai and Belarusian protesters.",0,2020-Q3
2020-08-08,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Samara,"On 8 August 2020, an unspecified number of people took part in an unauthorized protest in Samara against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-11,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Republic of Dagestan,"On 11 August 2020, several dozen people staged a protest in Makhachkala, demanding accountability from police after reports of torture of suspects and forced confessions.",0,2020-Q3
2020-09-03,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 3 September 2020, several dozen people took part in an unauthorized protest in Khabarovsk in support of jailed LDPR governor Sergei Furgal, calling for Vladimir Putin's resignation.",0,2020-Q3
2020-08-18,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 18 August 2020, dozens of people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin, as well as in support of Belarusian protesters. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-10,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Lipetsk,"On 10 August 2020, at least 3 people, including 1 KPRF member, took part in a series of coordinated one-person protests in Lipetsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-09-01,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 1 September 2020, several dozen people took part in an unauthorized protest in Khabarovsk in support of jailed LDRP governor Sergei Furgal, calling for Vladimir Putin's resignation.",0,2020-Q3
2020-08-13,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 13 August 2020, people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin, as well as in support of Belarusian protesters. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-10,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 10 August 2020, dozens of people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-09,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 9 August 2020, people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-11,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 11 August 2020, people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin, as well as in support of Belarusian protesters. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-12,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 12 August 2020, people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin, as well as in support of Belarusian protesters. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-14,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 14 August 2020, dozens of people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin, as well as in support of Belarusian protesters. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-20,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 20 August 2020, an unspecified number of people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin, as well as in support of Belarusian protesters. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-31,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 31 August 2020, several dozen people took part in an unauthorized protest in Khabarovsk in support of jailed LDRP governor Sergei Furgal, calling for Vladimir Putin's resignation.",0,2020-Q3
2020-08-07,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 7 August 2020, an unspecified number of people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
2020-08-16,2020,Protests,Peaceful protest,Protesters (Russia),,Russia,Khabarovsk,"On 16 August 2020, dozens of people took part in an unauthorized protest in Khabarovsk against Moscow's appointment of a new acting Khabarovsk Krai governor and in support of the previous LDPR governor of Khabarovsk Krai Sergei Furgal who was arrested on charges of involvement in multiple murders of several businessmen in the region and nearby territories in 2004 and 2005, criticizing and calling for the removal of President Putin, as well as in support of Belarusian protesters. Furgal's supporters maintain that the charges were politically motivated.",0,2020-Q3
