year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2019,163,Saudi Arabia,SAU,SAU,173,Spain,SPA,ESP,5,5,0,0,0,0,0,-,0
2019,163,Saudi Arabia,SAU,SAU,183,Sweden,SWE,SWE,55,11,0,0,0,0,0,-,0
2019,163,Saudi Arabia,SAU,SAU,184,Switzerland,SWI,CHE,11,9,0,0,0,0,0,-,0
2019,163,Saudi Arabia,SAU,SAU,185,Syrian Arab Rep.,SYR,SYR,9,0,0,0,0,0,0,-,0
2019,163,Saudi Arabia,SAU,SAU,198,United Arab Emirates,UAE,ARE,5,0,0,0,0,0,0,-,0
2019,163,Saudi Arabia,SAU,SAU,202,United States of America,USA,USA,568,768,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,8,Egypt,ARE,EGY,14,7,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,11,Australia,AUL,AUS,199,78,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,12,Austria,AUS,AUT,6,0,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,17,Belgium,BEL,BEL,8,5,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,27,Brazil,BRA,BRA,0,21,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,33,Canada,CAN,CAN,463,116,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,49,Czechia,CZE,CZE,6,0,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,54,Ecuador,ECU,ECU,8,0,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,64,France,FRA,FRA,34,5,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,70,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,256,148,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,71,Georgia,GEO,GEO,0,5,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,72,Germany,GFR,DEU,178,12,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,76,Greece,GRE,GRC,7,5,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,88,India,IND,IND,5,0,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,90,Ireland,IRE,IRL,16,7,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,92,Iraq,IRQ,IRQ,0,6,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,96,Jordan,JOR,JOR,0,8,0,0,0,0,20,-,0
2020,163,Saudi Arabia,SAU,SAU,102,Rep. of Korea,KOR,KOR,0,8,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,109,Lebanon,LEB,LBN,12,9,0,0,0,0,6,-,0
2020,163,Saudi Arabia,SAU,SAU,132,Malta,MTA,MLT,5,0,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,138,Netherlands (Kingdom of the),NET,NLD,25,6,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,143,Norway,NOR,NOR,8,0,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,145,New Zealand,NZL,NZL,64,6,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,173,Spain,SPA,ESP,5,5,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,183,Sweden,SWE,SWE,62,5,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,184,Switzerland,SWI,CHE,17,0,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,185,Syrian Arab Rep.,SYR,SYR,6,0,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,198,United Arab Emirates,UAE,ARE,5,0,0,0,0,0,0,-,0
2020,163,Saudi Arabia,SAU,SAU,202,United States of America,USA,USA,594,787,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,8,Egypt,ARE,EGY,15,7,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,11,Australia,AUL,AUS,200,69,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,12,Austria,AUS,AUT,7,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,17,Belgium,BEL,BEL,8,5,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,27,Brazil,BRA,BRA,0,27,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,33,Canada,CAN,CAN,552,70,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,49,Czechia,CZE,CZE,5,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,54,Ecuador,ECU,ECU,8,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,64,France,FRA,FRA,42,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,70,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,288,195,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,71,Georgia,GEO,GEO,0,6,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,72,Germany,GFR,DEU,175,23,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,76,Greece,GRE,GRC,8,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,88,India,IND,IND,5,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,89,Indonesia,INS,IDN,0,6,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,90,Ireland,IRE,IRL,20,0,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,92,Iraq,IRQ,IRQ,0,6,0,0,0,0,0,-,0
2021,163,Saudi Arabia,SAU,SAU,96,Jordan,JOR,JOR,0,0,0,0,0,0,20,-,0
