year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2018,57,Estonia,EST,EST,-,-,-,-,281,37,0,0,0,0,0,-,0
2019,57,Estonia,EST,EST,-,-,-,-,274,55,0,0,0,0,0,-,0
2020,57,Estonia,EST,EST,-,-,-,-,277,43,0,0,0,0,0,-,0
2021,57,Estonia,EST,EST,-,-,-,-,271,48,0,0,0,0,0,-,0
2022,57,Estonia,EST,EST,-,-,-,-,45,61,0,0,0,0,0,-,0
2023,57,Estonia,EST,EST,-,-,-,-,60,58,0,0,0,0,0,-,0
2024,57,Estonia,EST,EST,-,-,-,-,126,62,0,0,0,0,0,-,0
