year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2021,93,Israel,ISR,ISR,184,Switzerland,SWI,CHE,5,0,0,0,0,0,0,-,0
2021,93,Israel,ISR,ISR,202,United States of America,USA,USA,97,637,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,11,Australia,AUL,AUS,5,18,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,12,Austria,AUS,AUT,10,5,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,17,Belgium,BEL,BEL,6,5,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,27,Brazil,BRA,BRA,0,37,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,30,Bulgaria,BUL,BGR,25,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,33,Canada,CAN,CAN,48,61,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,45,Costa Rica,COS,CRI,0,6,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,50,Denmark,DEN,DNK,0,5,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,64,France,FRA,FRA,9,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,70,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,121,36,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,72,Germany,GFR,DEU,117,27,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,85,Hungary,HUN,HUN,9,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,90,Ireland,IRE,IRL,11,7,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,94,Italy,ITA,ITA,0,5,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,115,Latvia,LVA,LVA,7,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,122,Rep. of Moldova,MDA,MDA,179,7,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,138,Netherlands (Kingdom of the),NET,NLD,27,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,143,Norway,NOR,NOR,13,5,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,154,Poland,POL,POL,60,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,155,Portugal,POR,PRT,27,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,158,Romania,ROM,ROU,29,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,160,Russian Federation,RUS,RUS,5,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,173,Spain,SPA,ESP,46,5,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,180,Slovakia,SVK,SVK,8,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,183,Sweden,SWE,SWE,22,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,184,Switzerland,SWI,CHE,19,0,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,202,United States of America,USA,USA,99,584,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,11,Australia,AUL,AUS,12,16,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,12,Austria,AUS,AUT,0,11,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,17,Belgium,BEL,BEL,6,0,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,27,Brazil,BRA,BRA,0,33,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,33,Canada,CAN,CAN,62,81,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,45,Costa Rica,COS,CRI,0,6,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,49,Czechia,CZE,CZE,5,5,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,50,Denmark,DEN,DNK,5,5,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,57,Estonia,EST,EST,0,9,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,61,Finland,FIN,FIN,5,11,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,64,France,FRA,FRA,10,17,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,70,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,121,60,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,72,Germany,GFR,DEU,163,77,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,76,Greece,GRE,GRC,5,0,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,85,Hungary,HUN,HUN,16,0,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,90,Ireland,IRE,IRL,18,15,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,94,Italy,ITA,ITA,10,16,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,98,Kazakhstan,KAZ,KAZ,0,8,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,115,Latvia,LVA,LVA,13,0,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,122,Rep. of Moldova,MDA,MDA,0,5,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,138,Netherlands (Kingdom of the),NET,NLD,0,11,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,143,Norway,NOR,NOR,12,11,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,154,Poland,POL,POL,73,5,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,155,Portugal,POR,PRT,33,6,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,158,Romania,ROM,ROU,51,5,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,160,Russian Federation,RUS,RUS,14,29,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,173,Spain,SPA,ESP,77,10,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,180,Slovakia,SVK,SVK,13,0,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,181,Slovenia,SVN,SVN,0,11,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,183,Sweden,SWE,SWE,20,17,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,184,Switzerland,SWI,CHE,7,8,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,202,United States of America,USA,USA,104,744,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,9,Argentina,ARG,ARG,0,5,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,10,Armenia,ARM,ARM,0,5,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,11,Australia,AUL,AUS,12,59,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,12,Austria,AUS,AUT,47,13,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,17,Belgium,BEL,BEL,6,22,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,27,Brazil,BRA,BRA,0,50,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,30,Bulgaria,BUL,BGR,45,5,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,33,Canada,CAN,CAN,122,133,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,45,Costa Rica,COS,CRI,10,5,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,48,Cyprus,CYP,CYP,51,0,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,49,Czechia,CZE,CZE,5,0,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,50,Denmark,DEN,DNK,72,8,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,57,Estonia,EST,EST,0,5,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,61,Finland,FIN,FIN,5,11,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,64,France,FRA,FRA,10,13,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,70,United Kingdom of Great Britain and Northern Ireland,GBR,GBR,129,42,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,72,Germany,GFR,DEU,171,96,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,76,Greece,GRE,GRC,0,17,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,84,Croatia,HRV,HRV,5,0,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,85,Hungary,HUN,HUN,19,0,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,90,Ireland,IRE,IRL,17,21,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,94,Italy,ITA,ITA,8,52,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,98,Kazakhstan,KAZ,KAZ,0,7,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,113,Lithuania,LTU,LTU,8,0,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,115,Latvia,LVA,LVA,13,0,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,122,Rep. of Moldova,MDA,MDA,0,8,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,124,Mexico,MEX,MEX,0,5,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,138,Netherlands (Kingdom of the),NET,NLD,22,17,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,143,Norway,NOR,NOR,14,0,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,145,New Zealand,NZL,NZL,0,7,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,150,Peru,PER,PER,0,8,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,154,Poland,POL,POL,77,7,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,155,Portugal,POR,PRT,35,83,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,158,Romania,ROM,ROU,60,0,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,160,Russian Federation,RUS,RUS,96,5,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,173,Spain,SPA,ESP,94,40,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,180,Slovakia,SVK,SVK,15,0,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,181,Slovenia,SVN,SVN,0,6,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,183,Sweden,SWE,SWE,8,6,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,184,Switzerland,SWI,CHE,21,0,6,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,202,United States of America,USA,USA,110,898,0,0,0,0,0,-,0
