year,coo_id,coo_name,coo,coo_iso,coa_id,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2018,93,Israel,ISR,ISR,-,-,-,-,492,683,0,0,0,0,0,-,0
2019,93,Israel,ISR,ISR,-,-,-,-,452,690,0,0,0,0,0,-,0
2020,93,Israel,ISR,ISR,-,-,-,-,373,663,0,0,0,0,0,-,0
2021,93,Israel,ISR,ISR,-,-,-,-,453,807,0,0,0,0,0,-,0
2022,93,Israel,ISR,ISR,-,-,-,-,902,813,0,0,0,0,0,-,0
2023,93,Israel,ISR,ISR,-,-,-,-,855,1232,0,0,0,0,0,-,0
2024,93,Israel,ISR,ISR,-,-,-,-,1307,1659,6,0,0,0,0,-,0
