event_date,year,event_type,sub_event_type,actor1,actor2,country,admin1,notes,fatalities,PERIODO
2022-01-10,2022,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),Civilians (Ethiopia),Ethiopia,Tigray,"On 10 January 2022, Ethiopian military forces conducted an airstrike in May Tsemre (North Western Tigray, Tigray), killing 17 civilians.",17,2022-Q1
2022-01-11,2022,Violence against civilians,Attack,Amhara Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Benshangul/Gumuz,"On 11 January 2022, Amhara ethnic militiamen fired live bullets at 4 civilians in Dibate, Debati (Metekel, Benshangul/Gumuz), killing 1 and wounding 3 women. The reason for the attack is unknown.",1,2022-Q1
2021-11-12,2021,Battles,Armed clash,Military Forces of Ethiopia (2018-),BPLM: Benishangul People's Liberation Movement,Ethiopia,Benshangul/Gumuz,"On 12 November 2021, Ethiopian military forces and local militias clashed with Benishangul Gumuz militants resulting in the death or wounding of 200 militants from the Benishangul People's Liberation Movement during clashes in Sherkole woreda of Asosa zone. Casualties could not be independently verified and coded to unknown.",0,2021-Q4
2022-01-07,2022,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),Civilians (Ethiopia),Ethiopia,Tigray,"On 7 January 2022, Ethiopian forces carried out an airstrike late at night in Dedebit (North Western Tigray, Tigray), killing 56 internally displaced people and wounding 30 more.",56,2022-Q1
2020-09-09,2020,Violence against civilians,Attack,BPLM: Benishangul People's Liberation Movement,Civilians (Ethiopia),Ethiopia,Benshangul/Gumuz,"On 9 September 2020, suspected members of the Benishangul Gumez People's liberation movement attacked and kidnapped several civilians in Bulen and Wenbera Woreda (Metekal, Benishangul). No fatalities were reported.",0,2020-Q3
2022-01-20,2022,Violence against civilians,Attack,Murle Ethnic Militia (South Sudan),Civilians (Ethiopia),Ethiopia,Gambela,"On 20 January 2022, Murle militants from South Sudan fired at an ambulance carrying patients and killed 8 people, including a driver, and wounded 5 civilians in Kanka kebele, Akobo woreda (Nuwer, Gambela).",8,2022-Q1
2022-01-26,2022,Strategic developments,Arrests,Police Forces of Ethiopia (2018-) Amhara State Police,Civilians (Ethiopia),Ethiopia,Amhara,"Around 26 January 2022 (week of), Amhara regional police arrested over 1000 people in Oromia special zone, coded to Kemise town (Oromia, Amhara), over suspicion of collaborating with OLF Shane rebels and 'instigating violence'.",0,2022-Q1
2022-01-16,2022,Explosions/Remote violence,Shelling/artillery/missile attack,TPLF: Tigray People's Liberation Front,Civilians (Ethiopia),Ethiopia,Afar,"On 16 January 2022, TPLF forces shelled Abala (coded separately) and Magale (Abaala, Kilbati-Zone 2, Afar) for a second day in a row. An unidentified number of people were killed due to these shellings. An unidentified number of fatalities in a conflict zone coded as 10 for each location and split across two events.",5,2022-Q1
2022-01-15,2022,Explosions/Remote violence,Shelling/artillery/missile attack,TPLF: Tigray People's Liberation Front,Civilians (Ethiopia),Ethiopia,Afar,"On 15 January 2022, TPLF forces shelled Abala (coded separately) and Magale (Abaala, Kilbati-Zone 2) for two days. An unidentified number of people were killed due to these shellings. An unidentified number of fatalities in a conflict zone coded as 10 for each location and split across two events.",5,2022-Q1
2021-12-22,2021,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),,Ethiopia,Tigray,"On 22 December 2021, an airstrike conducted by the Ethiopian military struck the main electric power control substation in northern Mekele (Mekelle, Tigray). A firefighter lost his life in the subsequent blaze.",0,2021-Q4
2022-01-12,2022,Violence against civilians,Abduction/forced disappearance,Murle Ethnic Militia (South Sudan),Civilians (Ethiopia),Ethiopia,Gambela,"Around 12 January 2022 (week of), Murle ethnic militants entered Ethiopia from South Sudan and kidnaped 2 children and rustled 71 cattle in Akobo (Nuwer, Gambela).",0,2022-Q1
2022-01-23,2022,Violence against civilians,Attack,Amhara Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 23 January 2022, amhara militias attacked and killed an unknown number of civilians in Fita Bekko kebele (unknown location coded to Gelila) in Limu woreda (East Wellega, Oromia). An unidentified number of fatalities mentioned coded as 3. The residents claim they are still unable to bury the victims killed by the militias as most villagers evacuated from the area.",3,2022-Q1
2022-01-26,2022,Violence against civilians,Attack,Amhara Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"Around 26 January 2022 (week of), Amhara militias attacked civilians and killed an unknown number of farmers in Sibu Sire (East Wellega, Oromia), displacing over 14,000 civilians. An unidentified number of fatalities mentioned coded as 3.",3,2022-Q1
2022-02-07,2022,Battles,Armed clash,Unidentified Armed Group (Ethiopia),Police Forces of Ethiopia (2018-) Prison Guards,Ethiopia,Amhara,"On 7 February 2022, a group of unidentified gunmen attacked a prison in Nefas Mewcha (South Gondar, Amhara), looting weapons and breaking prisoners out of jail. At least 16 people were killed, most of them prisoners, as they attempted to escape during the clashes.",16,2022-Q1
2022-02-01,2022,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 1 February 2022, two farmers were killed in Dano kebelle by unidentified armed gunmen. Location could not be found, coded to Gelana (West Gujji, Oromia).",2,2022-Q1
2022-02-10,2022,Violence against civilians,Attack,Murle Ethnic Militia (South Sudan),Civilians (Ethiopia),Ethiopia,Gambela,"On 10 February 2022, members of Murle armed group from South Sudan shot and killed one civilian in Gogo (Gog) woreda (Agnewak, Gambela). A day earlier (coded separately), the same armed group attacked a refugee camp in Ukubu area in Dima woreda in Agnewak zone, killing two women and abducting five children.",1,2022-Q1
2022-02-11,2022,Violence against civilians,Attack,Murle Ethnic Militia (South Sudan),Civilians (Ethiopia),Ethiopia,Gambela,"On 11 February 2022, Murle ethnic militias from South Sudan crossed the border, attacked civilians, and killed three people in Jangjor Kebele (coded to Pugnido Refugee Camp, Agnewak, Gambela).",3,2022-Q1
2022-01-30,2022,Protests,Peaceful protest,Protesters (Ethiopia),,Ethiopia,Afar,"On 30 January 2022, protest against the TPLF attack on civilians in Kilbati Rasu-Zone 2 was held in Hayu town in Elidar woreda (Awsi-Zone 1, Afar).",0,2022-Q1
2022-01-31,2022,Protests,Peaceful protest,Protesters (Ethiopia),,Ethiopia,Afar,"On 31 January 2022, protest against TPLF's attack on civilians in Kilbati Rasu-Zone 2 was held in Samera Logiya town (Logiya town, Awsi-Zone 1, Afar).",0,2022-Q1
2022-02-09,2022,Violence against civilians,Attack,Murle Ethnic Militia (South Sudan),Civilians (Ethiopia),Ethiopia,Gambela,"On 9 February 2022, members of Murle armed group from South Sudan attacked a refugee camp in the Ukubu area in Dimma woreda (Agnewak, Gambela), wounding 2 women and abducting 3 children.",0,2022-Q1
2022-01-18,2022,Battles,Armed clash,Unidentified Armed Group (Ethiopia),Police Forces of Ethiopia (2018-) Federal Police,Ethiopia,Benshangul/Gumuz,"On 18 January 2022, unidentified gunmen clashed with Ethiopian federal forces in Tongo (Maokomo Special, Benshangul/Gumuz). Casualties unknown.",0,2022-Q1
2022-01-18,2022,Strategic developments,Looting/property destruction,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Benshangul/Gumuz,"Looting: On 18 January 2022, unidentified armed gunmen looted and burned a refugee camp in Tongo (Mao Komo special, Benshangul/Gumuz).",0,2022-Q1
2021-05-12,2021,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 12 May 2021, 3 civilians were killed and 6,000 displaced as a result of attacks by an unidentified armed group in Gelana woreda (West Gujji, Oromia).",3,2021-Q2
2021-02-18,2021,Battles,Armed clash,Unidentified Armed Group (Ethiopia),Police Forces of Ethiopia (2018-),Ethiopia,Oromia,"On 18 February 2021, unidentified armed gunmen clashed with security forces in Gelana woreda (Gujji, Oromia). At least two members of security forces were killed in the clash.",2,2021-Q1
2019-08-11,2019,Violence against civilians,Attack,Unidentified Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,11 Aug. Unidentified armed ethnic militia attacked passengers in a Bajaj (three wheeler vehicle) in Kele. One killed and 6 injured in the attack.,1,2019-Q3
2019-03-19,2019,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"19 March: In SNNP region, Amaro woreda, 4 people were killed at night by unidentified armed group.",4,2019-Q1
2019-02-16,2019,Violence against civilians,Attack,Unidentified Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"16 February: In Amaro woreda, SNNP region, two civilians killed by unidentified ethnic militia.",2,2019-Q1
2019-01-28,2019,Violence against civilians,Attack,OLF: Oromo Liberation Front,Civilians (Ethiopia),Ethiopia,Oromia,28 January: Oromo Liberation Front soldiers killed two farmers in Amaro woreda.,2,2019-Q1
2018-12-28,2018,Battles,Armed clash,OLF: Oromo Liberation Front,Amaro Ethnic Militia (Ethiopia),Ethiopia,Oromia,28 December: 4 people died in the clash between OLF and Amaro community after OLF attacked them in Amaro woreda. Kele chosen as nearst location.,4,2018-Q4
2018-12-20,2018,Battles,Armed clash,Oromo Ethnic Militia (Ethiopia),Amaro Ethnic Militia (Ethiopia),Ethiopia,Oromia,"20 December: In Amaro woreda (Kele, Afar), Southern region, the fight between Oromo Ethnic militia and Amaro ethnic militia left one dead. The fight started when Oromo Ethnic Militia came to attack them.",1,2018-Q4
2022-02-07,2022,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 7 February 2022, an unidentified armed group attacked three trucks (locally known as FSR trucks) and killed three civilians and injured four others in Yemekera Daget (Ershan Ano) area in Gelana woreda in West Guji zone in Oromia region. The armed group also looted the products which the trucks were transporting. Some suspect the attackers are OLF-Shane. Event coded to Gelana (West Guji, Oromia).",3,2022-Q1
2022-02-09,2022,Strategic developments,Looting/property destruction,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"Looting: Around 9 February 2022 (week of), unidentified armed group forcibly took two ambulances belonging to Ethiopian Red Cross Society's Dembi Dolo branch office at (a location difficult to identify and coded to Dembi Dollo town as zonal capital, Kellem Wollega, Oromia).",0,2022-Q1
2022-02-16,2022,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Afar,"On 16 February 2022, ten members of one Afar family were killed while 13 others were injured by a shelling fired by an unidentified armed group around Ala River near Ada town which is located 15km from Berhale town. Location not found, coded at Berahle (Berahile, Kilbati-Zone 2, Afar).",10,2022-Q1
2022-01-15,2022,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),Civilians (Ethiopia),Ethiopia,Oromia,"Around 15 January 2022 (month of), Ethiopian Military forces shot at civilians and killed 3 people in Cheka kebele (a location difficult to identify and coded to admin capital, Sire) in Sibu Sire woreda (East Wollega, Oromia). The attacked civilians were suspected family members of an OLF Shane rebel group member.",3,2022-Q1
2022-02-14,2022,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),Civilians (Ethiopia),Ethiopia,Oromia,"On 14 February 2022, ENDF troops shot and killed a high school student in Shikute town, Jeldu woreda (West Shewa, Oromia). The reason for the attack is unknown.",1,2022-Q1
2022-02-19,2022,Violence against civilians,Attack,Amhara Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 19 February 2022, ethnic Amhara militiamen burned civilian homes and killed 4 people in Haro Ayana kebele (a location coded to Ayana in Gida Ayana woreda (East Wollega, Oromia).",4,2022-Q1
2020-11-10,2020,Violence against civilians,Sexual violence,Military Forces of Eritrea (1993-),Civilians (Ethiopia),Ethiopia,Tigray,"On 10 November 2020, Eritrean soldiers raped displaced ethnic Tigrayan women in an area near Humera (Western Tigray, Tigray). A victim reported she had been held captive and raped for over a month by the soldiers.",0,2020-Q4
2020-11-20,2020,Violence against civilians,Sexual violence,Military Forces of Eritrea (1993-),Civilians (Ethiopia),Ethiopia,Tigray,"On 20 November 2020, Eritrean soldiers raped displaced ethnic Tigrayan women in an area near Humera (Western Tigray, Tigray). A victim reported she had been held captive and raped for over a month by the soldiers.",0,2020-Q4
2020-11-19,2020,Violence against civilians,Sexual violence,Amhara Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 19 November 2020, Amhara militiamen raped a 20 year old Tigrayan woman in Baader (located to nearby town of Adola, Western Tigray, Tigray.",0,2020-Q4
2020-12-01,2020,Violence against civilians,Sexual violence,Military Forces of Eritrea (1993-),Civilians (Ethiopia),Ethiopia,Tigray,"On 1 December 2020, Eritrean soldiers raped displaced ethnic Tigrayan women in an area near Humera (Western Tigray, Tigray). A victim reported she had been held captive and raped for over a month by the soldiers.",0,2020-Q4
2020-02-15,2020,Violence against civilians,Sexual violence,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Tigray,"On 15 February 2020, an internally displaced girl was taken off a bus and sexually assaulted by unidentified armed men in Idaga Hamus (Eastern Tigray, Tigray). The girl was hospitalized with serious injuries.",0,2020-Q1
2020-12-28,2020,Battles,Armed clash,Military Forces of Ethiopia (2018-),Unidentified Ethnic Militia (Ethiopia),Ethiopia,Benshangul/Gumuz,"On 28 December 2020, state communications in Benishangul/Gumz region announced the killing of 'more than 300' militants during police operations in Metekel zone (Gilgel Belles chosen as nearest location) following clashes and attacks on civilians in the area. Region officials were arrested and 200 weapons were seized.",300,2020-Q4
2020-11-10,2020,Violence against civilians,Attack,Samri Youth Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Tigray,"On 10 November 2020, Samri Youth militias and allied local forces allied to the TPLF massacred 'hundreds' of ethnic Amhara civilians in the May Cadera town, Western Tigray (Tigray). The Ethiopian human rights commision later estimated that at least 600 people were killed during the attack.",600,2020-Q4
2022-03-02,2022,Violence against civilians,Attack,Darod-Marehan Sub-Clan Militia (Somalia),Civilians (Ethiopia),Ethiopia,Somali,"On 2 March 2022, Marehan Clan Militia (Somalia) attacked civilians near Lehelow Yucub village 25km south of Warder (Doolo, Somali). The locals repulsed the attack. Afterwards, clashes ensued between the Marehan Clan Militia (Somalia) and the Maqabul-Ismail Gumcadle Sub-Clan Militia (Ethiopia) (coded as another event). Overall, more than 10 people were killed, fatalities spread across two events.",5,2022-Q1
2022-03-02,2022,Battles,Armed clash,Darod-Marehan Sub-Clan Militia (Somalia),Maqabul-Ismail Gumcadle Sub-Clan Militia (Ethiopia),Ethiopia,Somali,"On 2 March 2022, Marehan Clan Militia (Somalia) clashed with Maqabul-Ismail Gumcadle Sub-Clan Militia (Ethiopia) near Lehelow Yucub village 25km south of Warder (Doolo, Somali). The incident occured after the Marehan militia from Somalia attacked civilians and the locals repulsed the attack (coded as another event). More than 10 people were killed; fatalities spread across two events. The motive of the clash was due to a land dispute between the two communities.",5,2022-Q1
2022-03-01,2022,Violence against civilians,Attack,Murle Ethnic Militia (South Sudan),Civilians (Ethiopia),Ethiopia,Gambela,"On 1 March 2022, Murle ethnic militias from South Sudan crossed the border, attacked civilians and killed one person in Langjok Kebele (a location coded to Nginngang Town) in Makuey woreda (Nuwer, Gambela). Another one person was wounded.",1,2022-Q1
2022-01-26,2022,Explosions/Remote violence,Shelling/artillery/missile attack,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Afar,"Around 26 January 2022 (week of), shelling hit an internally displaced camp in Erebti (Kilbati-Zone 2, Afar), killing at least one civilian woman and wounding several others. TPLF forces were battling Afar regional special forces on that day, the source could not identify the perpetrator in this case.",1,2022-Q1
2022-03-04,2022,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),Civilians (Ethiopia),Ethiopia,Tigray,"On 4 March 2022, Ethiopian airforce conducted a drone-strike on an unspecified target near the Bahire Negash resort and a second strike near the airport in Shire (North Western Tigray, Tigray). 2 people were injured, no fatalities were reported.",0,2022-Q1
2022-03-04,2022,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 4 March 2022, an unspecified armed group attacked civilians in Adamo (located between Sibu Sire and Gute), coded to Sibu Sire, East Wellega, burning houses and killing an unspecified number of people. Unknown fatalities coded as 3.",3,2022-Q1
2022-01-18,2022,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 18 January 2022, unidentified armed men opened fire on a truck traveling between Dilla and Amaro, seriously wounding 4 people. Event coded to Gelana (West Guji, Oromia).",0,2022-Q1
2022-03-02,2022,Battles,Armed clash,Unidentified Armed Group (Ethiopia),Military Forces of Ethiopia (2018-),Ethiopia,Benshangul/Gumuz,"On 2 March 2022, unidentified gunmen ambushed a bus transporting visitors to the grand Ethiopia Renaissance Dam around the Africa Agriculture Development area between Dangur and Guba woredas in Metekel zone in Benshangul/Gumuz region, killing 20 Ethiopian military soliders (including a high-ranking commander) and 3 civilians.",23,2022-Q1
2022-03-03,2022,Battles,Armed clash,Military Forces of Ethiopia (2018-),Unidentified Armed Group (Ethiopia),Ethiopia,Benshangul/Gumuz,"On 3 March 2022, Ethiopian military forces clashed with unidentified militants in Aysid Kebele, Guba woreda, Metekel zone (Benshangul/Gumuz) for several hours following an ambush on a transport vehicle. At least 30 militants were killed in the firefight.",30,2022-Q1
2022-03-06,2022,Violence against civilians,Attack,Amhara Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 6 March 2022, Amhara ethnic militias and Fano militias shot and killed unknown number of Karayyu pastoralists in Koran Googo and Korkora Muli villages (locations difficult to identify and coded to Fentale) in Fentale woreda (East Shewa, Oromia). Unknown number of fatalities coded as 3 in low intensity conflict areas, spread across three events.",1,2022-Q1
2022-03-05,2022,Violence against civilians,Attack,Amhara Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 5 March 2022, Amhara ethnic militias and fano militias shot and killed unknown number of Karayyu pastoralists in Koran Googo and Korkora Muli villages (locations difficult to identify and coded to Fentale) in Fentale woreda (East Shewa, Oromia). Unknown number of fatalities coded as 3 in low intensity conflict areas, spread across three events.",1,2022-Q1
2022-03-07,2022,Violence against civilians,Attack,Amhara Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 7 March 2022, for the third day, Fano and Amhara ethnic militias shot and killed an unknown number of Karayyu pastoralists in Koran Googo and Korkora Muli villages (locations difficult to identify and coded to Fentale) in Fentale woreda (East Shewa, Oromia). Unknown number of fatalities coded as 3 in low intensity conflict areas, spread across three events.",1,2022-Q1
2022-03-10,2022,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 10 March 2022, a man associated with the Prosperity Party (PP) was shot and killed by unspecified armed men in Kegni, West Shewa (Oromia).",1,2022-Q1
2022-02-03,2022,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Civilians (Eritrea),Ethiopia,Afar,"On 3 February 2022, unidentified armed group attacked Berhale refugee camp hosting Eritrean refugees in Berahle (Berahile, Kilbati-Zone 2, Afar), killing at least five refugees. The group also abducted unidentified number of women refugees and looted the camp. Some witnesses stated that TPLF conducted this attack.",5,2022-Q1
2022-03-08,2022,Battles,Armed clash,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,Military Forces of South Sudan (2011-),Ethiopia,Gambela,"On 8 March 2022, SPLM-IO rebel militants and South Sudanese military clashed in Jikawo (at Ethio-South-Sudan border), Jikawo woreda (Nuwer, Gambela), forcing over 9500 civilians in 4 kebeles of the district flee their homes to escape the fighting. Casualties unknown.",0,2022-Q1
2022-03-09,2022,Violence against civilians,Attack,SPLM-In Opposition: Sudan People's Liberation Movement-In Opposition,Civilians (Ethiopia),Ethiopia,Gambela,"Around 9 March 2022 (week of), SPLM-IO rebel militants (from South Sudan) entered Ethiopia and opened fire on civilians, killing 1 person and wounding 6 others in unspecified villages (coded to Pagak) in Lare woreda (Nuwer, Gambela). The rebels crossed the border in retreat from battlefield with South Sudanese military forces (coded separately), looting and destroying civilian property as well.",1,2022-Q1
2022-03-17,2022,Violence against civilians,Attack,Unidentified Armed Group (Ethiopia),Civilians (Ethiopia),Ethiopia,Oromia,"On 17 March 2022, unidentified gunmen broke into a pool house in Alge Kebele, Metehara town, East Shoa Zone, killing at 8 young men. Another 2 young men were killed near their houses during the same attack. Motivation is unknown.",10,2022-Q1
2022-03-17,2022,Protests,Peaceful protest,Protesters (Ethiopia),,Ethiopia,Benshangul/Gumuz,"On 17 March 2022, residents of Debati woreda gathered in Barbara (Metekel, Benishangul/Gumuz) and peacefully demonstrated condemning what they say are 'increasing atrocities by the Amhara forces' and requested the withdrawal of Amhara special police and fanno youth militias from the region.",0,2022-Q1
2021-08-05,2021,Explosions/Remote violence,Shelling/artillery/missile attack,TDF: Tigray Defense Force,Civilians (Ethiopia),Ethiopia,Afar,"On 5 August 2021, the TDF shelled an IDP settlement in an area in Galikoma of Teru Woreda (Awra, Fanti-Zone 4, Afar), killing 107 IDPs, including 27 children, and injuring 35, including five children. It is believed that around 30,000 IDPS from Kelwan and Awara areas of Afar region were settled in Galikoma area at the time of the attack. Storage of humanitarian aid was also destroyed in the attack.",107,2021-Q3
2021-10-28,2021,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),TDF: Tigray Defense Force,Ethiopia,Tigray,"On 28 October 2021, Ethiopian air force jets conducted an airstrike against the Mesfin Industrial Engineering PLC, believed to be a storage facility for weapons used by the TDF, in Mekele city (Mekelle, Tigray). The facility was also hit last week (coded separately). Local hospital sources and the Ethiopian Human Rights Comission (EHRC) claimed that the strike hit a residential neighborhood and killed six people, including two children and injured 24. The TDF claimed the strike hit the Kebele 05 residential neighborhood, killing three people.",9,2021-Q4
2021-12-02,2021,Violence against civilians,Attack,TDF: Tigray Defense Force,Civilians (Ethiopia),Ethiopia,Amhara,"On 2 December 2021, Tigray Defense Forces (TDF) went door-to-door and shoot and killed 40 Amahara civilians, including children, women, elders and disabled people, in Ambo Weha Gote area in Aselele Kelebet Wonber Kebele in Antsokiya Gemza woreda (Antsokiya, North Shewa, Amhara). Other 85 civilians were also injured due to this attack. A few days later, mass graves, believed to be of civilians killed in this attack, were discovered.",40,2021-Q4
2022-03-19,2022,Violence against civilians,Attack,Amhara Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Benshangul/Gumuz,"On 19 March 2022, ethnic Amhara militias and Amhara Fano militias shot and killed 2 people, and wounded another one, in an unspecified location (coded to Dibate) in Debati woreda (Metekel, Benshangul/Gumuz). The victims were identified as those ethnic Oromo civilians abducted a few days ago in the area.",2,2022-Q1
2020-12-16,2020,Violence against civilians,Sexual violence,Amhara Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Tigray,"On 16 December 2020, Amhara ethnic militiamen gang-raped an ethnic Tigrayan woman (displaced) in or around Humera town (Setit Humera, Western Tigray), as she attempted to return to her home near Humera town.",0,2020-Q4
2020-11-15,2020,Violence against civilians,Sexual violence,Amhara Ethnic Militia (Ethiopia),Civilians (Ethiopia),Ethiopia,Tigray,"Around 15 November 2020 (month of), Amharic speaking armed men, coded as Amhara ethnic militiamen, raped an internally displaced woman as she attempted to cross into Sudan. Event coded to Himora, Western Tigray, Tigray.",0,2020-Q4
2021-02-01,2021,Violence against civilians,Sexual violence,Military Forces of Eritrea (1993-),Civilians (Ethiopia),Ethiopia,Tigray,"On 1 February 2021, an Eritrean soldier raped a displaced young Tigrayan girl in Zana (North Western Tigray, Tigray).",0,2021-Q1
2020-11-29,2020,Violence against civilians,Sexual violence,Military Forces of Eritrea (1993-),Civilians (Ethiopia),Ethiopia,Tigray,"On 29 November 2020, Eritrean soldiers gang-raped an internally displaced woman after abducting her near the Hamdayat (border crossing area). Coded to Himora (border area, Western Tigray, Tigray).",0,2020-Q4
2022-03-25,2022,Strategic developments,Agreement,TPLF: Tigray People's Liberation Front,Government of Ethiopia (2018-),Ethiopia,Tigray,"On 25 March 2022, Tigray regional government [TPLF], in a statement released a day after the federal government's announcement of 'humanitarian truce', responded by agreeing to a 'cessation of hostilities', saying they are 'committed to implementing a cessation of hostilities, effective immediately'. Location coded to the seat of regional government, Mekele (Mekelle Tigray, Tigray).",0,2022-Q1
2022-03-19,2022,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Ethiopia),Kebele Communal Militia (Ethiopia),Ethiopia,Oromia,"On 19 March 2022, three local kebele militia members and a 12 year old child died when a bomb explosion occurred during a graduation ceremony of local militias in Bulbula town stadium, East Shewa zone in Oromia region. 35 additional people were injured as a result of the blast. No group has claimed responsibility for the attack.",4,2022-Q1
2022-03-22,2022,Violence against civilians,Attack,TPLF: Tigray People's Liberation Front,Civilians (Ethiopia),Ethiopia,Tigray,"Around 22 March 2022 (as reported), TPLF forces killed an unidentified number of women, including 16 to 18 years-old girls (at least one of the deceased is Amhara) and a man in Mekele (Mekelle, Tigray). The victims were imprisoned by the group after being accused of feeding members of the Ethiopian National Defense Force (ENDF) and supporting the Prosperity Party, the ruling party. Four fatalities coded, including a man, and an unidentified number of fatalities of more limited scope among women, in an active warzone coded as 3.",4,2022-Q1
2021-10-16,2021,Explosions/Remote violence,Shelling/artillery/missile attack,TDF: Tigray Defense Force,Civilians (Ethiopia),Ethiopia,Afar,"On 16 October 2021, TDF shelled Bulbula Jara (Onda Jara) area in Askoma kebele in Chifra woreda (Awsi-Zone 1, Afar), killing a 10-year-old girl and injuring another woman.",1,2021-Q4
2021-11-02,2021,Violence against civilians,Abduction/forced disappearance,TDF: Tigray Defense Force,Civilians (Ethiopia),Ethiopia,Afar,"On 2 November 2021, Tigray Defense Forces (TDF) abducted eight people from Mudena area in Burka kebele (Dawe, Hari-Zone 5, Afar).",0,2021-Q4
2021-11-03,2021,Violence against civilians,Attack,TDF: Tigray Defense Force,Civilians (Ethiopia),Ethiopia,Afar,"On 3 November 2021, members Tigray Defense Forces (TDF) shot and killed a 9 year old child and a 18 year old girl (assumed from the Afar ethnic group) around Atkoma area in Kasa Gita town (Adar, Awsi-Zone 1, Afar).",2,2021-Q4
2021-11-29,2021,Violence against civilians,Attack,Military Forces of Ethiopia (2018-),Civilians (Ethiopia),Ethiopia,Amhara,"On 29 November 2021, members of the Ethiopian National Defense Force (ENDF) shot and killed one person and wounded another three in Arbit (Wadla, North Wello, Amhara). Members of ENDF shot these people after accusing them of being supporters of TPLF because of 'harvesting their Teff products on a day like this'.",1,2021-Q4
2021-10-17,2021,Violence against civilians,Attack,TDF: Tigray Defense Force,Civilians (Ethiopia),Ethiopia,Afar,"On 17 October 2021, members of TDF shot and killed one man living with mental illness in Chifra (Awsi-Zone 1, Afar).",1,2021-Q4
2021-10-13,2021,Explosions/Remote violence,Air/drone strike,Military Forces of Ethiopia (2018-),TDF: Tigray Defense Force,Ethiopia,Amhara,"On 13 October 2021, ENDF shelled TDF hideouts in Ate Weha Meda area in Arbit town (Wadla, North Wello, Amhara). One of these shells landed on a civilian home killing seven people, including three children, and wounded three other people.",7,2021-Q4
2021-07-10,2021,Violence against civilians,Attack,TDF: Tigray Defense Force,Civilians (Ethiopia),Ethiopia,Afar,"On 10 July 2021, Tigray Defense Forces (TDF) captured a woman in Kelwan town (Gulina, Fanti-Zone 4, Afar) and beat her for two days after accusing her of being a spy for the government.",0,2021-Q3
2021-08-20,2021,Explosions/Remote violence,Shelling/artillery/missile attack,TDF: Tigray Defense Force,Civilians (Ethiopia),Ethiopia,Afar,"On 20 August 2021, TDF shelled Kusretu, Assda, and Addarwa areas in Ala kebele in Berahle woreda (Berahile, Kilbati-Zone 2, Afar), killing 13 civilians, including six children aged between three months and 15 years old. The shelling also injured six civilians including three children aged between 10 to 16 years old.",13,2021-Q3
